a,b,theta,A1,A2,cx,cy,cz,E,E_p,E_t,machine_type,status,file_name,E_i0,E_ip1,E_ip2,E_it1,E_it2,E_it3,E_it4
5.8,8.1,71.0,-10.0,32.0,0.0,0.7,7.6,-31.97805769264232,-4.5782646417501365,-3.7090597526403135,2,Done,naphthalene_A1=-10_A2=32_a=5.8_b=8.1_theta=71.0_cx=0.0_cy=0.7_cz=7.6.log,-2.035013047454413,-0.1577980571310036,-0.2846517136786133,-0.5500727559847292,-0.20751818452845328,-0.20751818452845328,-0.5500727559847292
6.0,8.3,71.0,-11.0,32.0,0.0,0.6,7.6,-33.95254802831915,-3.714165801473428,-4.700144654052567,2,Done,naphthalene_A1=-11_A2=32_a=6.0_b=8.3_theta=71.0_cx=0.0_cy=0.6_cz=7.6.log,-2.0227483645430766,-0.12938314932398498,-0.25594752380857244,-0.5398123399645556,-0.18705759348813444,-0.18705759348813444,-0.5398123399645556
6.0,8.2,71.5,-12.0,32.0,0.0,0.6,7.6,-34.12076086876914,-3.7365515931742266,-4.721024421800394,2,Done,naphthalene_A1=-12_A2=32_a=6.0_b=8.2_theta=71.5_cx=0.0_cy=0.6_cz=7.6.log,-2.0068284358712845,-0.1262826223974116,-0.2603432313189842,-0.5504875401093159,-0.19367531390162185,-0.19367531390162185,-0.5504875401093159
5.8,8.1,71.5,-10.0,32.0,0.0,0.8,7.6,-31.636188988864888,-4.614052791992435,-3.6101873944280665,2,Done,naphthalene_A1=-10_A2=32_a=5.8_b=8.1_theta=71.5_cx=0.0_cy=0.8_cz=7.6.log,-2.0162448508199304,-0.1579430119600147,-0.2926957643940113,-0.5406337505264673,-0.2177578926784917,-0.2177578926784917,-0.5406337505264673
6.0,8.3,71.5,-11.0,32.0,0.0,0.6,7.6,-33.964620065060444,-3.7153574429103173,-4.702099347661714,2,Done,naphthalene_A1=-11_A2=32_a=6.0_b=8.3_theta=71.5_cx=0.0_cy=0.6_cz=7.6.log,-2.028067766746972,-0.13007654785178602,-0.2575301040778868,-0.5379235348373186,-0.1856162029725965,-0.1856162029725965,-0.5379235348373186
6.0,8.2,72.0,-12.0,32.0,0.0,0.6,7.6,-34.16986352577805,-3.7409077676129527,-4.730022915144217,2,Done,naphthalene_A1=-12_A2=32_a=6.0_b=8.2_theta=72.0_cx=0.0_cy=0.6_cz=7.6.log,-2.0137749714776882,-0.1269126424449496,-0.2618837683694437,-0.5485121386009268,-0.1921912527468521,-0.1921912527468521,-0.5485121386009268
5.8,8.2,71.5,-10.0,32.0,0.0,0.7,7.6,-31.730636774154853,-4.665635996527271,-3.6101873944280665,2,Done,naphthalene_A1=-10_A2=32_a=5.8_b=8.2_theta=71.5_cx=0.0_cy=0.7_cz=7.6.log,-2.043834583077114,-0.1588114858022891,-0.2864307045820169,-0.5448324199242052,-0.2002829941920936,-0.2002829941920936,-0.5448324199242052
6.0,8.4,70.5,-11.0,32.0,0.0,0.6,7.5,-33.84569437010214,-3.7048297076253216,-4.659739285154501,2,Done,naphthalene_A1=-11_A2=32_a=6.0_b=8.4_theta=70.5_cx=0.0_cy=0.6_cz=7.5.log,-2.006457577459514,-0.13949421793222427,-0.2672144658281468,-0.5493335491628386,-0.19335277378559115,-0.19335277378559115,-0.5493335491628386
6.0,8.2,72.5,-12.0,32.0,0.0,0.6,7.6,-34.18502793228254,-3.73653716041008,-4.735675525240367,2,Done,naphthalene_A1=-12_A2=32_a=6.0_b=8.2_theta=72.5_cx=0.0_cy=0.6_cz=7.6.log,-2.019022837630473,-0.12768447975395247,-0.2634356006165035,-0.5465241868514568,-0.19071723177330568,-0.19071723177330568,-0.5465241868514568
5.8,8.3,71.5,-10.0,32.0,0.0,0.7,7.6,-31.70880068128463,-4.674154444830492,-3.6101873944280665,2,Done,naphthalene_A1=-10_A2=32_a=5.8_b=8.3_theta=71.5_cx=0.0_cy=0.7_cz=7.6.log,-2.043834583077114,-0.1588114858022891,-0.2864307045820169,-0.5406337505264673,-0.19476341622066684,-0.19476341622066684,-0.5406337505264673
6.0,8.4,71.0,-11.0,32.0,0.0,0.6,7.5,-33.88084999041166,-3.714165801473428,-4.657446363591589,2,Done,naphthalene_A1=-11_A2=32_a=6.0_b=8.4_theta=71.0_cx=0.0_cy=0.6_cz=7.5.log,-2.024691135447938,-0.13998555834405124,-0.2689225480426103,-0.5470694930991158,-0.19181411925819705,-0.19181411925819705,-0.5470694930991158
6.0,8.3,71.5,-12.0,32.0,0.0,0.6,7.5,-34.129980245488696,-3.7365515931742266,-4.7066249498166135,2,Done,naphthalene_A1=-12_A2=32_a=6.0_b=8.3_theta=71.5_cx=0.0_cy=0.6_cz=7.5.log,-1.9950343853561208,-0.1365731589612551,-0.2735974975512363,-0.5563183629710693,-0.1986734310630709,-0.1986734310630709,-0.5563183629710693
5.9,8.1,70.5,-10.0,32.0,0.0,0.7,7.6,-32.28029160917504,-4.612559945700923,-3.792949054506608,2,Done,naphthalene_A1=-10_A2=32_a=5.9_b=8.1_theta=70.5_cx=0.0_cy=0.7_cz=7.6.log,-2.0242688212892967,-0.1442381936358288,-0.2697282708832063,-0.5435121389164124,-0.20821409311611205,-0.20821409311611205,-0.5435121389164124
6.0,8.4,71.5,-11.0,32.0,0.0,0.6,7.5,-33.88422348408494,-3.715357442910317,-4.652433813753304,2,Done,naphthalene_A1=-11_A2=32_a=6.0_b=8.4_theta=71.5_cx=0.0_cy=0.6_cz=7.5.log,-2.0404435190139343,-0.14062750100856647,-0.2706412979168817,-0.5447972794063389,-0.1902898974367417,-0.1902898974367417,-0.5447972794063389
6.0,8.3,72.0,-12.0,32.0,0.0,0.6,7.5,-34.167581899440854,-3.7409077676129527,-4.707514131470816,2,Done,naphthalene_A1=-12_A2=32_a=6.0_b=8.3_theta=72.0_cx=0.0_cy=0.6_cz=7.5.log,-2.013384032761678,-0.13714858563616872,-0.27527169417589903,-0.5539288048748858,-0.1970964984211605,-0.1970964984211605,-0.5539288048748858
5.9,8.1,71.0,-10.0,32.0,0.0,0.7,7.6,-32.22791083919583,-4.643183688836872,-3.7615559841506174,2,Done,naphthalene_A1=-10_A2=32_a=5.9_b=8.1_theta=71.0_cx=0.0_cy=0.7_cz=7.6.log,-2.035013047454413,-0.1449592025601305,-0.2714087427011691,-0.5414865366183221,-0.2066528482537251,-0.2066528482537251,-0.5414865366183221
5.8,8.1,71.0,-11.0,32.0,0.0,0.7,7.6,-32.41928507364355,-4.5588959180167885,-3.838405251328368,2,Done,naphthalene_A1=-11_A2=32_a=5.8_b=8.1_theta=71.0_cx=0.0_cy=0.7_cz=7.6.log,-1.9956957809044984,-0.15288465382764116,-0.2879348460701294,-0.5580502905941103,-0.2106601270788815,-0.2106601270788815,-0.5580502905941103
6.0,8.3,72.5,-12.0,32.0,0.0,0.6,7.5,-34.17141473060474,-3.73653716041008,-4.7054866466787635,2,Done,naphthalene_A1=-12_A2=32_a=6.0_b=8.3_theta=72.5_cx=0.0_cy=0.6_cz=7.5.log,-2.029223012679722,-0.1378727321862243,-0.2769609511597082,-0.5515335992095061,-0.19553650854504667,-0.19553650854504667,-0.5515335992095061
5.9,8.1,71.5,-10.0,32.0,0.0,0.7,7.6,-32.099878718552645,-4.669391016388545,-3.7143233064562082,2,Done,naphthalene_A1=-10_A2=32_a=5.9_b=8.1_theta=71.5_cx=0.0_cy=0.7_cz=7.6.log,-2.043834583077114,-0.14582453883485869,-0.2730998821789399,-0.5394546592433471,-0.20511670369887725,-0.20511670369887725,-0.5394546592433471
5.8,8.1,71.5,-11.0,32.0,0.0,0.7,7.6,-32.2477778060711,-4.597697371413234,-3.771677720535081,2,Done,naphthalene_A1=-11_A2=32_a=5.8_b=8.1_theta=71.5_cx=0.0_cy=0.7_cz=7.6.log,-2.009238074242603,-0.15366653131786734,-0.2896642636042088,-0.5560912043438293,-0.20904240634990856,-0.20904240634990856,-0.5560912043438293
5.8,8.1,73.0,-12.0,32.0,0.0,0.7,7.6,-31.914334052184127,-4.672342195961392,-3.647904510551598,2,Done,naphthalene_A1=-12_A2=32_a=5.8_b=8.1_theta=73.0_cx=0.0_cy=0.7_cz=7.6.log,-2.008635037112981,-0.15155621524900198,-0.29809172288514674,-0.5580873136641458,-0.2072791032260284,-0.2072791032260284,-0.5580873136641458
5.9,8.2,71.5,-10.0,32.0,0.0,0.7,7.6,-32.12437796418089,-4.700437073712237,-3.7143233064562082,2,Done,naphthalene_A1=-10_A2=32_a=5.9_b=8.2_theta=71.5_cx=0.0_cy=0.7_cz=7.6.log,-2.043834583077114,-0.14582453883485869,-0.2730998821789399,-0.535661988746142,-0.1995111569412984,-0.1995111569412984,-0.535661988746142
5.8,8.1,72.0,-11.0,32.0,0.0,0.7,7.6,-31.98007827525725,-4.631686450593406,-3.684290050354321,2,Done,naphthalene_A1=-11_A2=32_a=5.8_b=8.1_theta=72.0_cx=0.0_cy=0.7_cz=7.6.log,-2.0206217331578955,-0.1545983837568201,-0.2914112514699809,-0.5541220780578442,-0.20744853091309776,-0.20744853091309776,-0.5541220780578442
5.8,8.2,73.0,-12.0,32.0,0.0,0.7,7.6,-31.933775567216802,-4.7042805724195205,-3.647904510551598,2,Done,naphthalene_A1=-12_A2=32_a=5.8_b=8.2_theta=73.0_cx=0.0_cy=0.7_cz=7.6.log,-2.008635037112981,-0.15155621524900198,-0.29809172288514674,-0.5526499395782594,-0.20160766784101725,-0.20160766784101725,-0.5526499395782594
5.9,8.3,71.5,-10.0,32.0,0.0,0.7,7.5,-32.200016764341854,-4.691623695776798,-3.7143233064562082,2,Done,naphthalene_A1=-10_A2=32_a=5.9_b=8.3_theta=71.5_cx=0.0_cy=0.7_cz=7.5.log,-2.04051129007712,-0.15761858935002238,-0.28730608097976074,-0.5424434893648139,-0.20470756717259064,-0.20470756717259064,-0.5424434893648139
5.8,8.2,72.0,-11.0,32.0,0.0,0.7,7.6,-32.03337144415127,-4.6784811262914445,-3.684290050354321,2,Done,naphthalene_A1=-11_A2=32_a=5.8_b=8.2_theta=72.0_cx=0.0_cy=0.7_cz=7.6.log,-2.0206217331578955,-0.1545983837568201,-0.2914112514699809,-0.5497464507643599,-0.2017501125810668,-0.2017501125810668,-0.5497464507643599
5.8,8.3,73.0,-12.0,32.0,0.0,0.7,7.6,-31.870535108959302,-4.6964015568373725,-3.647904510551598,2,Done,naphthalene_A1=-12_A2=32_a=5.8_b=8.3_theta=73.0_cx=0.0_cy=0.7_cz=7.6.log,-2.008635037112981,-0.15155621524900198,-0.29809172288514674,-0.546310206031194,-0.19607679461478256,-0.19607679461478256,-0.546310206031194
6.0,8.1,70.5,-10.0,32.0,0.0,0.7,7.6,-31.88767491735052,-4.665901433327235,-3.6896263954113238,2,Done,naphthalene_A1=-10_A2=32_a=6.0_b=8.1_theta=70.5_cx=0.0_cy=0.7_cz=7.6.log,-2.0242688212892967,-0.13251065922668204,-0.2571335176471621,-0.5350915822491515,-0.2072935359319672,-0.2072935359319672,-0.5350915822491515
5.8,8.3,72.0,-11.0,32.0,0.0,0.7,7.6,-31.999153323646173,-4.683126582793194,-3.684290050354321,2,Done,naphthalene_A1=-11_A2=32_a=5.8_b=8.3_theta=72.0_cx=0.0_cy=0.7_cz=7.6.log,-2.0206217331578955,-0.1545983837568201,-0.2914112514699809,-0.544411988259526,-0.19620731670875105,-0.19620731670875105,-0.544411988259526
5.9,8.1,73.0,-12.0,32.0,0.0,0.7,7.6,-32.357826744322665,-4.716139883850701,-3.7606837453204207,2,Done,naphthalene_A1=-12_A2=32_a=5.9_b=8.1_theta=73.0_cx=0.0_cy=0.7_cz=7.6.log,-2.008635037112981,-0.13910014170687646,-0.28410891751991585,-0.5483621636813041,-0.2064187869837042,-0.2064187869837042,-0.5483621636813041
6.0,8.1,71.0,-10.0,32.0,0.0,0.7,7.6,-31.931635757442564,-4.687666617683135,-3.6867787550436337,2,Done,naphthalene_A1=-10_A2=32_a=6.0_b=8.1_theta=71.0_cx=0.0_cy=0.7_cz=7.6.log,-2.035013047454413,-0.13310930371517316,-0.2587468458805233,-0.5331042579782661,-0.2057580189721193,-0.2057580189721193,-0.5331042579782661
5.9,8.1,71.0,-11.0,32.0,0.0,0.7,7.6,-32.43508326512528,-4.6320798993401695,-3.8287943081231774,2,Done,naphthalene_A1=-11_A2=32_a=5.9_b=8.1_theta=71.0_cx=0.0_cy=0.7_cz=7.6.log,-1.9956957809044984,-0.14049948897445574,-0.2744891892070882,-0.5488509939750656,-0.20974333496997133,-0.20974333496997133,-0.5488509939750656
5.9,8.2,73.0,-12.0,32.0,0.0,0.7,7.6,-32.33783553057583,-4.7292353901139,-3.7606837453204207,2,Done,naphthalene_A1=-12_A2=32_a=5.9_b=8.2_theta=73.0_cx=0.0_cy=0.7_cz=7.6.log,-2.008635037112981,-0.13910014170687646,-0.28410891751991585,-0.5424221539869905,-0.20081324010971,-0.20081324010971,-0.5424221539869905
6.0,8.1,71.5,-10.0,32.0,0.0,0.7,7.6,-31.92146005574613,-4.7054904117248935,-3.6732333241961896,2,Done,naphthalene_A1=-10_A2=32_a=6.0_b=8.1_theta=71.5_cx=0.0_cy=0.7_cz=7.6.log,-2.043834583077114,-0.13384976546512914,-0.2603695867583156,-0.5311100312683266,-0.2042494849592913,-0.2042494849592913,-0.5311100312683266
5.9,8.1,71.5,-11.0,32.0,0.0,0.7,7.6,-32.41154662030749,-4.660927161574363,-3.804096769541502,2,Done,naphthalene_A1=-11_A2=32_a=5.9_b=8.1_theta=71.5_cx=0.0_cy=0.7_cz=7.6.log,-2.009238074242603,-0.14114394172793254,-0.2761276178644039,-0.5469201457162853,-0.20815134211443365,-0.20815134211443365,-0.5469201457162853
5.9,8.3,73.0,-12.0,32.0,0.0,0.6,7.6,-32.267154059838504,-4.7055581827880815,-3.7606837453204207,2,Done,naphthalene_A1=-12_A2=32_a=5.9_b=8.3_theta=73.0_cx=0.0_cy=0.6_cz=7.6.log,-2.0227132239378998,-0.1399372401065193,-0.2778451127232984,-0.5483621636813041,-0.1847157261800021,-0.1847157261800021,-0.5483621636813041
6.0,8.2,71.5,-10.0,32.0,0.0,0.7,7.6,-31.907033600902647,-4.718209411919816,-3.6732333241961896,2,Done,naphthalene_A1=-10_A2=32_a=6.0_b=8.2_theta=71.5_cx=0.0_cy=0.7_cz=7.6.log,-2.043834583077114,-0.13384976546512914,-0.2603695867583156,-0.5266829482570756,-0.19871045416221025,-0.19871045416221025,-0.5266829482570756
5.9,8.1,72.0,-11.0,32.0,0.0,0.7,7.6,-32.31774391559884,-4.685445859737229,-3.7649821887025614,2,Done,naphthalene_A1=-11_A2=32_a=5.9_b=8.1_theta=72.0_cx=0.0_cy=0.7_cz=7.6.log,-2.0206217331578955,-0.14193397684721276,-0.2777836167952046,-0.5449780023191124,-0.20658319460926566,-0.20658319460926566,-0.5449780023191124
6.0,8.1,73.0,-12.0,32.0,0.0,0.7,7.6,-32.16285813233117,-4.741646282927832,-3.721928727638442,2,Done,naphthalene_A1=-12_A2=32_a=6.0_b=8.1_theta=73.0_cx=0.0_cy=0.7_cz=7.6.log,-2.008635037112981,-0.1278300621197559,-0.27077684010146186,-0.5388089514453895,-0.2055327428679448,-0.2055327428679448,-0.5388089514453895
6.0,8.3,71.5,-10.0,32.0,0.0,0.7,7.5,-31.954516027180944,-4.694102360197577,-3.6732333241961896,2,Done,naphthalene_A1=-10_A2=32_a=6.0_b=8.3_theta=71.5_cx=0.0_cy=0.7_cz=7.5.log,-2.0405106625985354,-0.14462097472278398,-0.2737562575493939,-0.534999965748284,-0.2039005893166177,-0.2039005893166177,-0.534999965748284
5.9,8.2,72.0,-11.0,32.0,0.0,0.7,7.6,-32.32864501920995,-4.71202592831105,-3.7649821887025614,2,Done,naphthalene_A1=-11_A2=32_a=5.9_b=8.2_theta=72.0_cx=0.0_cy=0.7_cz=7.6.log,-2.0206217331578955,-0.14193397684721276,-0.2777836167952046,-0.5400432636379264,-0.20095317490631714,-0.20095317490631714,-0.5400432636379264
6.0,8.2,73.0,-12.0,32.0,0.0,0.7,7.6,-32.107753968739424,-4.738101478869794,-3.721928727638442,2,Done,naphthalene_A1=-12_A2=32_a=6.0_b=8.2_theta=73.0_cx=0.0_cy=0.7_cz=7.6.log,-2.008635037112981,-0.1278300621197559,-0.27077684010146186,-0.5323481084778905,-0.1999899469665252,-0.1999899469665252,-0.5323481084778905
5.8,8.1,72.0,-13.0,32.0,0.0,0.6,7.6,-34.17243004182819,-3.91887023113668,-4.5859528942382894,2,Done,naphthalene_A1=-13_A2=32_a=5.8_b=8.1_theta=72.0_cx=0.0_cy=0.6_cz=7.6.log,-1.9921170913730748,-0.14564820856321606,-0.29110126150771976,-0.5811978794517927,-0.2020883404766209,-0.2020883404766209,-0.5811978794517927
5.9,8.3,72.0,-11.0,32.0,0.0,0.7,7.6,-32.258501951466314,-4.699604995374101,-3.7649821887025614,2,Done,naphthalene_A1=-11_A2=32_a=5.9_b=8.3_theta=72.0_cx=0.0_cy=0.7_cz=7.6.log,-2.0206217331578955,-0.14193397684721276,-0.2777836167952046,-0.5342017730581574,-0.19546936501865275,-0.19546936501865275,-0.5342017730581574
6.0,8.3,73.0,-12.0,32.0,0.0,0.6,7.5,-32.18183026951738,-4.700676154985558,-3.721928727638442,2,Done,naphthalene_A1=-12_A2=32_a=6.0_b=8.3_theta=73.0_cx=0.0_cy=0.6_cz=7.5.log,-2.042728910339065,-0.13874497107462958,-0.2786665232852101,-0.54913274597493,-0.1939878139237408,-0.1939878139237408,-0.54913274597493
6.0,8.1,71.0,-11.0,32.0,0.0,0.7,7.6,-31.991087310074363,-4.683505598834016,-3.714165801473428,2,Done,naphthalene_A1=-11_A2=32_a=6.0_b=8.1_theta=71.0_cx=0.0_cy=0.7_cz=7.6.log,-1.9956957809044984,-0.12913151778047904,-0.2616591198020615,-0.5398123399645556,-0.2087976774200797,-0.2087976774200797,-0.5398123399645556
5.8,8.1,72.5,-13.0,32.0,0.0,0.6,7.6,-34.21613736846484,-3.86628175561782,-4.621530828706455,2,Done,naphthalene_A1=-13_A2=32_a=5.8_b=8.1_theta=72.5_cx=0.0_cy=0.6_cz=7.6.log,-2.0003958308370784,-0.1464595789439045,-0.2927497302298434,-0.5790668555127922,-0.20049321008264087,-0.20049321008264087,-0.5790668555127922
6.0,8.1,71.5,-11.0,32.0,0.0,0.7,7.6,-32.05353083007503,-4.703613529272843,-3.715357442910317,2,Done,naphthalene_A1=-11_A2=32_a=6.0_b=8.1_theta=71.5_cx=0.0_cy=0.7_cz=7.6.log,-2.009238074242603,-0.12965737120248375,-0.2632316598901525,-0.5379235348373186,-0.2072314124670811,-0.2072314124670811,-0.5379235348373186
5.8,8.1,72.5,-14.0,32.0,0.0,0.6,7.6,-34.24960624158848,-3.941443648422137,-4.59074205061188,2,Done,naphthalene_A1=-14_A2=32_a=5.8_b=8.1_theta=72.5_cx=0.0_cy=0.6_cz=7.6.log,-1.979988578066696,-0.14205947885056958,-0.2959494037786499,-0.588515901035862,-0.20342305419035256,-0.20342305419035256,-0.588515901035862
5.8,8.1,73.0,-15.0,32.0,0.0,0.6,7.6,-34.273577123647556,-3.94879116298398,-4.588744058739393,1,Done,naphthalene_A1=-15_A2=32_a=5.8_b=8.1_theta=73.0_cx=0.0_cy=0.6_cz=7.6.log,-1.9715630013379268,-0.13872049807105213,-0.3007366775418632,-0.5950413775281049,-0.20470317467697896,-0.20470317467697896,-0.5950413775281049
5.8,8.1,73.0,-13.0,32.0,0.0,0.6,7.6,-34.2018765762914,-3.795619737007655,-4.652465816703625,2,Done,naphthalene_A1=-13_A2=32_a=5.8_b=8.1_theta=73.0_cx=0.0_cy=0.6_cz=7.6.log,-2.0068510262062773,-0.14742155181011185,-0.2944151418050751,-0.5769232813618146,-0.19892631759284995,-0.19892631759284995,-0.5769232813618146
6.0,8.1,72.0,-11.0,32.0,0.0,0.7,7.6,-32.06591034785379,-4.719863528269343,-3.7069513189489953,2,Done,naphthalene_A1=-11_A2=32_a=6.0_b=8.1_theta=72.0_cx=0.0_cy=0.7_cz=7.6.log,-2.0206217331578955,-0.13032692443812266,-0.26481298508588225,-0.5360228070931043,-0.2056908754457254,-0.2056908754457254,-0.5360228070931043
5.8,8.1,73.0,-14.0,32.0,0.0,0.6,7.6,-34.29641597752925,-3.8920466886484064,-4.624992801400367,2,Done,naphthalene_A1=-14_A2=32_a=5.8_b=8.1_theta=73.0_cx=0.0_cy=0.6_cz=7.6.log,-1.989214857690968,-0.14280809822957966,-0.29754767165286466,-0.5865047315019183,-0.2017978033691179,-0.2017978033691179,-0.5865047315019183
5.8,8.1,73.5,-15.0,32.0,0.0,0.6,7.6,-34.31707611703314,-3.899358435242904,-4.621901059668744,1,Done,naphthalene_A1=-15_A2=32_a=5.8_b=8.1_theta=73.5_cx=0.0_cy=0.6_cz=7.6.log,-1.9812956813839264,-0.1394063665647991,-0.30227721453411505,-0.5931531999958679,-0.2030459207308013,-0.2030459207308013,-0.5931531999958679
5.8,8.2,72.0,-13.0,32.0,0.0,0.6,7.6,-34.377864265698015,-3.91887023113668,-4.6486053751723375,2,Done,naphthalene_A1=-13_A2=32_a=5.8_b=8.2_theta=72.0_cx=0.0_cy=0.6_cz=7.6.log,-1.9921170913730748,-0.14564820856321606,-0.29110126150771976,-0.5754247874720022,-0.1965675074898172,-0.1965675074898172,-0.5754247874720022
6.0,8.2,72.0,-11.0,32.0,0.0,0.7,7.6,-32.03879564080853,-4.728462297818624,-3.7069513189489953,2,Done,naphthalene_A1=-11_A2=32_a=6.0_b=8.2_theta=72.0_cx=0.0_cy=0.7_cz=7.6.log,-2.0206217331578955,-0.13032692443812266,-0.26481298508588225,-0.5305069942260161,-0.2001286267768592,-0.2001286267768592,-0.5305069942260161
5.8,8.1,74.0,-15.0,32.0,0.0,0.6,7.6,-34.304886107565835,-3.8328913208679296,-4.650551283732057,1,Done,naphthalene_A1=-15_A2=32_a=5.8_b=8.1_theta=74.0_cx=0.0_cy=0.6_cz=7.6.log,-1.989036017272156,-0.14024973998311907,-0.30383469437947497,-0.5912443145643921,-0.2014200423436705,-0.2014200423436705,-0.5912443145643921
5.8,8.1,73.5,-14.0,32.0,0.0,0.6,7.6,-34.28686151036527,-3.8253373555489816,-4.6546740243793465,2,Done,naphthalene_A1=-14_A2=32_a=5.8_b=8.1_theta=73.5_cx=0.0_cy=0.6_cz=7.6.log,-1.9965190740767864,-0.14370732009410858,-0.2991616274812259,-0.5844778742175549,-0.2002007903938648,-0.2002007903938648,-0.5844778742175549
5.8,8.2,72.5,-13.0,32.0,0.0,0.6,7.6,-34.37593404541258,-3.86628175561782,-4.672549901792081,2,Done,naphthalene_A1=-13_A2=32_a=5.8_b=8.2_theta=72.5_cx=0.0_cy=0.6_cz=7.6.log,-2.0003958308370784,-0.1464595789439045,-0.2927497302298434,-0.5734751139243599,-0.19501504782238044,-0.19501504782238044,-0.5734751139243599
6.0,8.3,72.0,-11.0,32.0,0.0,0.7,7.6,-31.93682401027764,-4.701054543460487,-3.7069513189489953,2,Done,naphthalene_A1=-11_A2=32_a=6.0_b=8.3_theta=72.0_cx=0.0_cy=0.7_cz=7.6.log,-2.0206217331578955,-0.13032692443812266,-0.26481298508588225,-0.5241434152994771,-0.19470317524974234,-0.19470317524974234,-0.5241434152994771
5.8,8.2,73.0,-15.0,32.0,0.0,0.5,7.6,-34.517573091667145,-3.94879116298398,-4.6476327346172175,1,Done,naphthalene_A1=-15_A2=32_a=5.8_b=8.2_theta=73.0_cx=0.0_cy=0.5_cz=7.6.log,-1.9991608911077487,-0.1391195944743231,-0.2934010855969973,-0.6030766431067605,-0.1884475281112828,-0.1884475281112828,-0.6030766431067605
5.8,8.2,72.5,-14.0,32.0,0.0,0.6,7.6,-34.43961877992842,-3.941443648422137,-4.650936574791558,2,Done,naphthalene_A1=-14_A2=32_a=5.8_b=8.2_theta=72.5_cx=0.0_cy=0.6_cz=7.6.log,-1.979988578066696,-0.14205947885056958,-0.2959494037786499,-0.5813629146432504,-0.19788465098827146,-0.19788465098827146,-0.5813629146432504
5.8,8.2,73.0,-13.0,32.0,0.0,0.6,7.6,-34.3177312372718,-3.795619737007655,-4.692291366314748,2,Done,naphthalene_A1=-13_A2=32_a=5.8_b=8.2_theta=73.0_cx=0.0_cy=0.6_cz=7.6.log,-2.006851653684862,-0.14742155181011185,-0.2944151418050751,-0.5715110075834673,-0.1934763932658825,-0.1934763932658825,-0.5715110075834673
6.0,8.0,74.0,-16.0,32.0,0.0,-2.7,7.2,-33.48490498564205,-4.66517163917888,-3.7862466201768257,2,Done,naphthalene_A1=-16_A2=32_a=6.0_b=8.0_theta=74.0_cx=0.0_cy=-2.7_cz=7.2.log,-0.5710786532144994,-0.14099082932807505,-0.08573292626533657,-1.8239073882868981,-0.029585213953396305,-0.029585213953396305,-1.8239073882868981
5.8,8.2,73.0,-14.0,32.0,0.0,0.6,7.6,-34.44141596800182,-3.8920466886484064,-4.6737170703709126,2,Done,naphthalene_A1=-14_A2=32_a=5.8_b=8.2_theta=73.0_cx=0.0_cy=0.6_cz=7.6.log,-1.9892148576909678,-0.14280809822957966,-0.29754767165286466,-0.5795243102475071,-0.1963039532711264,-0.1963039532711264,-0.5795243102475071
5.8,8.3,72.0,-13.0,32.0,0.0,0.6,7.6,-34.405386854312376,-3.91887023113668,-4.667322115972637,2,Done,naphthalene_A1=-13_A2=32_a=5.8_b=8.3_theta=72.0_cx=0.0_cy=0.6_cz=7.6.log,-1.9921170913730748,-0.14564820856321606,-0.29110126150771976,-0.5689670820720494,-0.19118911924306306,-0.19118911924306306,-0.5689670820720494
5.8,8.2,73.5,-15.0,32.0,0.0,0.6,7.6,-34.45170587702887,-3.899358435242904,-4.669436197116738,2,Done,naphthalene_A1=-15_A2=32_a=5.8_b=8.2_theta=73.5_cx=0.0_cy=0.6_cz=7.6.log,-1.9812956813839264,-0.13940699407248758,-0.30227721453411505,-0.5847834715968929,-0.19753763792687096,-0.19753763792687096,-0.5847834715968929
5.8,8.2,73.5,-14.0,32.0,0.0,0.6,7.6,-34.38858590158634,-3.8253373555489816,-4.692381727800238,2,Done,naphthalene_A1=-14_A2=32_a=5.8_b=8.2_theta=73.5_cx=0.0_cy=0.6_cz=7.6.log,-1.9965190740767864,-0.14370732009410858,-0.2991616274812259,-0.5776649981853552,-0.1947370608104393,-0.1947370608104393,-0.5776649981853552
5.8,8.3,72.5,-13.0,32.0,0.0,0.6,7.6,-34.36399880493991,-3.86628175561782,-4.681199499609646,2,Done,naphthalene_A1=-13_A2=32_a=5.8_b=8.3_theta=72.5_cx=0.0_cy=0.6_cz=7.6.log,-2.0003958308370784,-0.1464595789439045,-0.2927497302298434,-0.5671968763635961,-0.18965987744741145,-0.18965987744741145,-0.5671968763635961
5.8,8.2,74.0,-15.0,32.0,0.0,0.6,7.5,-34.52344282029662,-3.8328913208679296,-4.687204142741393,2,Done,naphthalene_A1=-15_A2=32_a=5.8_b=8.2_theta=74.0_cx=0.0_cy=0.6_cz=7.5.log,-1.972687499248423,-0.15161645610351115,-0.3201204614597373,-0.5984512669383548,-0.20654742655460728,-0.20654742655460728,-0.5984512669383548
5.8,8.3,72.5,-14.0,32.0,0.0,0.6,7.6,-34.453790465719074,-3.941443648422137,-4.667651558673242,2,Done,naphthalene_A1=-14_A2=32_a=5.8_b=8.3_theta=72.5_cx=0.0_cy=0.6_cz=7.6.log,-1.979988578066696,-0.14205947885056958,-0.2959494037786499,-0.5735861831635702,-0.1924893200339284,-0.1924893200339284,-0.5735861831635702
