a,b,theta,A1,A2,E,E_p,E_t,machine_type,status,file_name,cx,cy,cz
5.7,7.8,64.0,-10.0,15.0,-25.07754357578233,-4.030149089463522,-4.254311349213822,2,Done,naphthalene_A1=-10_A2=15_a=5.7_b=7.8_theta=64_cx=0_cy=0_cz=0.log,,,
5.7,7.8,65.0,-10.0,20.0,-24.390648539294485,-4.024214099859819,-4.085555084893713,2,Done,naphthalene_A1=-10_A2=20_a=5.7_b=7.8_theta=65_cx=0_cy=0_cz=0.log,,,
5.9,7.3,65.0,-10.0,0.0,-26.41273550852202,-3.856811374600511,-4.674778189830249,1,Done,naphthalene_A1=-10_A2=0_a=5.9_b=7.3_theta=65_cx=0_cy=0_cz=0.log,,,
5.9,7.6,64.0,-10.0,10.0,-25.514208959415555,-3.791700936970301,-4.482701771368738,2,Done,naphthalene_A1=-10_A2=10_a=5.9_b=7.6_theta=64_cx=0_cy=0_cz=0.log,,,
5.9,7.4,65.0,-10.0,5.0,-26.274163730093278,-3.8615879807039173,-4.637746942171361,1,Done,naphthalene_A1=-10_A2=5_a=5.9_b=7.4_theta=65_cx=0_cy=0_cz=0.log,,,
5.7,7.8,64.5,-10.0,15.0,-25.270004657446407,-4.03141854214482,-4.301791893289192,2,Done,naphthalene_A1=-10_A2=15_a=5.7_b=7.8_theta=64_cx=0_cy=0_cz=0.log,,,
5.7,7.9,64.0,-10.0,20.0,-24.460988645441827,-4.002083704748657,-4.114205308986129,2,Done,naphthalene_A1=-10_A2=20_a=5.7_b=7.9_theta=64_cx=0_cy=0_cz=0.log,,,
5.9,7.4,65.0,-10.0,0.0,-26.575137606239878,-3.856811374600511,-4.715378714259714,1,Done,naphthalene_A1=-10_A2=0_a=5.9_b=7.4_theta=65_cx=0_cy=0_cz=0.log,,,
5.9,7.6,64.5,-10.0,10.0,-25.69202772330027,-3.818078947428148,-4.513967457110994,2,Done,naphthalene_A1=-10_A2=10_a=5.9_b=7.6_theta=64_cx=0_cy=0_cz=0.log,,,
5.7,7.8,65.0,-10.0,15.0,-25.42061960825231,-4.0223196471924885,-4.3439950784668335,2,Done,naphthalene_A1=-10_A2=15_a=5.7_b=7.8_theta=65_cx=0_cy=0_cz=0.log,,,
5.9,7.5,64.0,-10.0,5.0,-26.15354626777116,-3.8368703618180007,-4.61995138603379,1,Done,naphthalene_A1=-10_A2=5_a=5.9_b=7.5_theta=64_cx=0_cy=0_cz=0.log,,,
5.7,7.9,64.5,-10.0,20.0,-24.74183576577343,-4.0172512489371,-4.176833316974808,2,Done,naphthalene_A1=-10_A2=20_a=5.7_b=7.9_theta=64_cx=0_cy=0_cz=0.log,,,
5.9,7.5,64.0,-10.0,0.0,-26.428486009477638,-3.861240340222139,-4.67650133225834,1,Done,naphthalene_A1=-10_A2=0_a=5.9_b=7.5_theta=64_cx=0_cy=0_cz=0.log,,,
5.9,7.6,65.0,-10.0,10.0,-25.839679571334273,-3.838737204205245,-4.540551290730946,2,Done,naphthalene_A1=-10_A2=10_a=5.9_b=7.6_theta=65_cx=0_cy=0_cz=0.log,,,
5.8,7.6,65.0,-10.0,15.0,-24.732350324862644,-3.9474194260546938,-4.209377868188312,2,Done,naphthalene_A1=-10_A2=15_a=5.8_b=7.6_theta=65_cx=0_cy=0_cz=0.log,,,
5.9,7.5,64.5,-10.0,5.0,-26.295190335251387,-3.852866846777033,-4.647364160424331,1,Done,naphthalene_A1=-10_A2=5_a=5.9_b=7.5_theta=64_cx=0_cy=0_cz=0.log,,,
5.7,7.9,65.0,-10.0,20.0,-24.985618380596858,-4.024214099859819,-4.234297545219307,2,Done,naphthalene_A1=-10_A2=20_a=5.7_b=7.9_theta=65_cx=0_cy=0_cz=0.log,,,
5.9,7.5,64.5,-10.0,0.0,-26.51745061203837,-3.863766067894176,-4.697479619062506,1,Done,naphthalene_A1=-10_A2=0_a=5.9_b=7.5_theta=64_cx=0_cy=0_cz=0.log,,,
6.0,7.4,65.0,-10.0,10.0,-25.17468463350088,-3.6582929385476746,-4.46452468910138,2,Done,naphthalene_A1=-10_A2=10_a=6.0_b=7.4_theta=65_cx=0_cy=0_cz=0.log,,,
5.8,7.7,65.0,-10.0,15.0,-25.23324637685437,-3.9474194260546938,-4.334601881186245,2,Done,naphthalene_A1=-10_A2=15_a=5.8_b=7.7_theta=65_cx=0_cy=0_cz=0.log,,,
5.9,7.5,65.0,-10.0,5.0,-26.40234394266736,-3.861587980703917,-4.66979199531488,1,Done,naphthalene_A1=-10_A2=5_a=5.9_b=7.5_theta=65_cx=0_cy=0_cz=0.log,,,
5.7,8.0,64.0,-10.0,20.0,-24.957316424814053,-4.002083704748657,-4.238287253829185,2,Done,naphthalene_A1=-10_A2=20_a=5.7_b=8.0_theta=64_cx=0_cy=0_cz=0.log,,,
5.9,7.5,65.0,-10.0,0.0,-26.566339916200377,-3.856811374600511,-4.713179291749839,1,Done,naphthalene_A1=-10_A2=0_a=5.9_b=7.5_theta=65_cx=0_cy=0_cz=0.log,,,
6.0,7.5,65.0,-10.0,10.0,-25.497483308194198,-3.6582929385476746,-4.545224357774714,2,Done,naphthalene_A1=-10_A2=10_a=6.0_b=7.5_theta=65_cx=0_cy=0_cz=0.log,,,
5.8,7.8,64.0,-10.0,15.0,-25.162616361514665,-3.9093546693911776,-4.3359767556830775,2,Done,naphthalene_A1=-10_A2=15_a=5.8_b=7.8_theta=64_cx=0_cy=0_cz=0.log,,,
6.0,7.3,65.0,-10.0,5.0,-25.962440607370812,-3.7040948933572513,-4.638562705164078,1,Done,naphthalene_A1=-10_A2=5_a=6.0_b=7.3_theta=65_cx=0_cy=0_cz=0.log,,,
5.7,8.0,64.5,-10.0,20.0,-25.174001902923926,-4.0172512489371,-4.28487485126243,2,Done,naphthalene_A1=-10_A2=20_a=5.7_b=8.0_theta=64_cx=0_cy=0_cz=0.log,,,
6.0,7.3,65.0,-10.0,0.0,-26.435344693600197,-3.7311606548028062,-4.743255845998647,1,Done,naphthalene_A1=-10_A2=0_a=6.0_b=7.3_theta=65_cx=0_cy=0_cz=0.log,,,
6.0,7.6,64.0,-10.0,10.0,-25.3329526957823,-3.59231402707519,-4.537081160407978,2,Done,naphthalene_A1=-10_A2=10_a=6.0_b=7.6_theta=64_cx=0_cy=0_cz=0.log,,,
5.8,7.8,64.5,-10.0,15.0,-25.354974531917833,-3.931749873852824,-4.372868696053047,2,Done,naphthalene_A1=-10_A2=15_a=5.8_b=7.8_theta=64_cx=0_cy=0_cz=0.log,,,
6.0,7.4,65.0,-10.0,5.0,-26.182350231916644,-3.7040948933572513,-4.693540111300536,1,Done,naphthalene_A1=-10_A2=5_a=6.0_b=7.4_theta=65_cx=0_cy=0_cz=0.log,,,
5.7,8.0,65.0,-10.0,20.0,-25.35538994334638,-4.024214099859819,-4.326740435906686,2,Done,naphthalene_A1=-10_A2=20_a=5.7_b=8.0_theta=65_cx=0_cy=0_cz=0.log,,,
6.0,7.6,64.5,-10.0,10.0,-25.491857053362764,-3.627234331099317,-4.559347097791034,2,Done,naphthalene_A1=-10_A2=10_a=6.0_b=7.6_theta=64_cx=0_cy=0_cz=0.log,,,
5.8,7.8,65.0,-10.0,15.0,-25.51523682055995,-3.9474194260546938,-4.4050994921126385,2,Done,naphthalene_A1=-10_A2=15_a=5.8_b=7.8_theta=65_cx=0_cy=0_cz=0.log,,,
6.0,7.4,65.0,-10.0,0.0,-26.50376085401513,-3.7311606548028062,-4.7603598861023775,1,Done,naphthalene_A1=-10_A2=0_a=6.0_b=7.4_theta=65_cx=0_cy=0_cz=0.log,,,
6.0,7.5,64.0,-10.0,5.0,-25.99276816600468,-3.6532797612017016,-4.671552160900319,1,Done,naphthalene_A1=-10_A2=5_a=6.0_b=7.5_theta=64_cx=0_cy=0_cz=0.log,,,
5.8,7.8,65.0,-10.0,20.0,-24.645230601192452,-3.9108035900862888,-4.205905855254969,2,Done,naphthalene_A1=-10_A2=20_a=5.8_b=7.8_theta=65_cx=0_cy=0_cz=0.log,,,
6.0,7.6,65.0,-10.0,10.0,-25.62646422313992,-3.6582929385476746,-4.577469586511143,2,Done,naphthalene_A1=-10_A2=10_a=6.0_b=7.6_theta=65_cx=0_cy=0_cz=0.log,,,
5.9,7.6,65.0,-10.0,15.0,-24.817098060157146,-3.7950305051053874,-4.306759262486594,2,Done,naphthalene_A1=-10_A2=15_a=5.9_b=7.6_theta=65_cx=0_cy=0_cz=0.log,,,
6.0,7.5,64.0,-10.0,0.0,-26.274928037659265,-3.6999106568400753,-4.718776680994778,1,Done,naphthalene_A1=-10_A2=0_a=6.0_b=7.5_theta=64_cx=0_cy=0_cz=0.log,,,
6.0,7.5,64.5,-10.0,5.0,-26.121737785986625,-3.6811443426413466,-4.689862275175983,1,Done,naphthalene_A1=-10_A2=5_a=6.0_b=7.5_theta=64_cx=0_cy=0_cz=0.log,,,
5.8,7.9,65.0,-10.0,20.0,-25.11838569166139,-3.9108035900862888,-4.3241946278722025,2,Done,naphthalene_A1=-10_A2=20_a=5.8_b=7.9_theta=65_cx=0_cy=0_cz=0.log,,,
5.7,7.5,64.5,-10.0,10.0,-25.01365427277051,-4.014886163757183,-4.245970486314036,2,Done,naphthalene_A1=-10_A2=10_a=5.7_b=7.5_theta=64_cx=0_cy=0_cz=0.log,,,
5.9,7.7,65.0,-10.0,15.0,-25.203799842624,-3.7950305051053874,-4.403434708103305,2,Done,naphthalene_A1=-10_A2=15_a=5.9_b=7.7_theta=65_cx=0_cy=0_cz=0.log,,,
6.0,7.5,64.5,-10.0,0.0,-26.361290983390063,-3.7187058363342658,-4.730969827680383,1,Done,naphthalene_A1=-10_A2=0_a=6.0_b=7.5_theta=64_cx=0_cy=0_cz=0.log,,,
6.0,7.5,65.0,-10.0,5.0,-26.222982759121805,-3.7040948933572513,-4.703698243101826,1,Done,naphthalene_A1=-10_A2=5_a=6.0_b=7.5_theta=65_cx=0_cy=0_cz=0.log,,,
5.8,8.0,64.0,-10.0,20.0,-24.995238108909692,-3.852998623857274,-4.322310215298785,2,Done,naphthalene_A1=-10_A2=20_a=5.8_b=8.0_theta=64_cx=0_cy=0_cz=0.log,,,
5.7,7.5,65.0,-10.0,10.0,-25.213040555128828,-3.9846872449852526,-4.3109165162895815,2,Done,naphthalene_A1=-10_A2=10_a=5.7_b=7.5_theta=65_cx=0_cy=0_cz=0.log,,,
5.9,7.8,64.0,-10.0,15.0,-25.058053115033545,-3.7308883153600623,-4.399069121078355,2,Done,naphthalene_A1=-10_A2=15_a=5.9_b=7.8_theta=64_cx=0_cy=0_cz=0.log,,,
5.8,7.4,65.5,-10.0,5.0,-26.25250585016329,-3.9145567273371853,-4.6058480988722295,1,Done,naphthalene_A1=-10_A2=5_a=5.8_b=7.4_theta=65_cx=0_cy=0_cz=0.log,,,
5.8,8.0,64.5,-10.0,20.0,-25.20375215203967,-3.8846012825379153,-4.35863739674096,2,Done,naphthalene_A1=-10_A2=20_a=5.8_b=8.0_theta=64_cx=0_cy=0_cz=0.log,,,
6.0,7.5,65.0,-10.0,0.0,-26.41601487575099,-3.7311606548028062,-4.738423391536344,1,Done,naphthalene_A1=-10_A2=0_a=6.0_b=7.5_theta=65_cx=0_cy=0_cz=0.log,,,
5.7,7.5,65.5,-10.0,10.0,-25.35609400982503,-3.9392473633633927,-4.369399820774561,2,Done,naphthalene_A1=-10_A2=10_a=5.7_b=7.5_theta=65_cx=0_cy=0_cz=0.log,,,
5.9,7.8,64.5,-10.0,15.0,-25.236986336763948,-3.7652118574478655,-4.426640655467054,2,Done,naphthalene_A1=-10_A2=15_a=5.9_b=7.8_theta=64_cx=0_cy=0_cz=0.log,,,
5.8,7.5,65.5,-10.0,5.0,-26.418673007865443,-3.914556727337185,-4.6473898882977664,1,Done,naphthalene_A1=-10_A2=5_a=5.8_b=7.5_theta=65_cx=0_cy=0_cz=0.log,,,
5.8,8.0,65.0,-10.0,20.0,-25.384545313194394,-3.9108035900862888,-4.390734533255453,2,Done,naphthalene_A1=-10_A2=20_a=5.8_b=8.0_theta=65_cx=0_cy=0_cz=0.log,,,
5.8,7.3,65.5,-10.0,0.0,-26.19923903606832,-3.827179097454064,-4.636220210290048,1,Done,naphthalene_A1=-10_A2=0_a=5.8_b=7.3_theta=65_cx=0_cy=0_cz=0.log,,,
5.7,7.6,64.5,-10.0,10.0,-25.52030584693421,-4.014886163757183,-4.37263337985496,2,Done,naphthalene_A1=-10_A2=10_a=5.7_b=7.6_theta=64_cx=0_cy=0_cz=0.log,,,
5.9,7.8,65.0,-10.0,15.0,-25.39046398724895,-3.7950305051053874,-4.450100744259544,2,Done,naphthalene_A1=-10_A2=15_a=5.9_b=7.8_theta=65_cx=0_cy=0_cz=0.log,,,
5.9,7.8,65.0,-10.0,20.0,-24.687459514476362,-3.736520217731595,-4.303604769753292,2,Done,naphthalene_A1=-10_A2=20_a=5.9_b=7.8_theta=65_cx=0_cy=0_cz=0.log,,,
5.8,7.4,65.5,-10.0,0.0,-26.402758099487986,-3.827179097454064,-4.687099976144964,1,Done,naphthalene_A1=-10_A2=0_a=5.8_b=7.4_theta=65_cx=0_cy=0_cz=0.log,,,
5.8,7.6,64.5,-10.0,5.0,-26.37474228790961,-3.95983282889938,-4.613769157527713,1,Done,naphthalene_A1=-10_A2=5_a=5.8_b=7.6_theta=64_cx=0_cy=0_cz=0.log,,,
5.7,7.6,65.0,-10.0,10.0,-25.648010406875983,-3.9846872449852526,-4.419658979226369,2,Done,naphthalene_A1=-10_A2=10_a=5.7_b=7.6_theta=65_cx=0_cy=0_cz=0.log,,,
5.7,7.7,65.5,-10.0,15.0,-25.203609079588205,-4.001171305135358,-4.300316617329372,2,Done,naphthalene_A1=-10_A2=15_a=5.7_b=7.7_theta=65_cx=0_cy=0_cz=0.log,,,
5.9,7.9,65.0,-10.0,20.0,-25.049904270679693,-3.736520217731595,-4.394215958804125,2,Done,naphthalene_A1=-10_A2=20_a=5.9_b=7.9_theta=65_cx=0_cy=0_cz=0.log,,,
5.8,7.5,65.5,-10.0,0.0,-26.42629223433323,-3.827179097454064,-4.692983509856276,1,Done,naphthalene_A1=-10_A2=0_a=5.8_b=7.5_theta=65_cx=0_cy=0_cz=0.log,,,
5.8,7.6,65.0,-10.0,5.0,-26.41691597981844,-3.943674446374644,-4.632391771767288,1,Done,naphthalene_A1=-10_A2=5_a=5.8_b=7.6_theta=65_cx=0_cy=0_cz=0.log,,,
5.7,7.6,65.5,-10.0,10.0,-25.72195995016955,-3.9392473633633927,-4.460866305860692,2,Done,naphthalene_A1=-10_A2=10_a=5.7_b=7.6_theta=65_cx=0_cy=0_cz=0.log,,,
5.7,7.8,65.5,-10.0,15.0,-25.52646297460888,-4.001171305135358,-4.38103009108454,2,Done,naphthalene_A1=-10_A2=15_a=5.7_b=7.8_theta=65_cx=0_cy=0_cz=0.log,,,
5.9,8.0,64.0,-10.0,20.0,-24.864515225868672,-3.6589725319063287,-4.3866425405140035,2,Done,naphthalene_A1=-10_A2=20_a=5.9_b=8.0_theta=64_cx=0_cy=0_cz=0.log,,,
5.9,7.3,65.5,-10.0,0.0,-26.52421391499229,-3.838705201167613,-4.711700878164264,1,Done,naphthalene_A1=-10_A2=0_a=5.9_b=7.3_theta=65_cx=0_cy=0_cz=0.log,,,
5.8,7.6,65.5,-10.0,5.0,-26.413452124805193,-3.9145567273371853,-4.646084667532705,1,Done,naphthalene_A1=-10_A2=5_a=5.8_b=7.6_theta=65_cx=0_cy=0_cz=0.log,,,
5.7,7.7,64.5,-10.0,10.0,-25.80625713348855,-4.014886163757183,-4.4441212014935445,2,Done,naphthalene_A1=-10_A2=10_a=5.7_b=7.7_theta=64_cx=0_cy=0_cz=0.log,,,
5.7,7.9,64.5,-10.0,15.0,-25.51722853747197,-4.03141854214482,-4.363597863295581,2,Done,naphthalene_A1=-10_A2=15_a=5.7_b=7.9_theta=64_cx=0_cy=0_cz=0.log,,,
5.9,8.0,64.5,-10.0,20.0,-25.054557884344824,-3.699546073505189,-4.413866434333613,2,Done,naphthalene_A1=-10_A2=20_a=5.9_b=8.0_theta=64_cx=0_cy=0_cz=0.log,,,
5.9,7.4,65.5,-10.0,0.0,-26.630541719379835,-3.8387052011676133,-4.738282829261152,1,Done,naphthalene_A1=-10_A2=0_a=5.9_b=7.4_theta=65_cx=0_cy=0_cz=0.log,,,
5.9,7.4,65.5,-10.0,5.0,-26.397598712123,-3.8618772628251454,-4.668461046618177,1,Done,naphthalene_A1=-10_A2=5_a=5.9_b=7.4_theta=65_cx=0_cy=0_cz=0.log,,,
5.7,7.7,65.0,-10.0,10.0,-25.87128348462284,-3.9846872449852526,-4.475477248663083,2,Done,naphthalene_A1=-10_A2=10_a=5.7_b=7.7_theta=65_cx=0_cy=0_cz=0.log,,,
5.7,7.9,65.0,-10.0,15.0,-25.60927170445211,-4.0223196471924885,-4.391158102516783,2,Done,naphthalene_A1=-10_A2=15_a=5.7_b=7.9_theta=65_cx=0_cy=0_cz=0.log,,,
5.9,8.0,65.0,-10.0,20.0,-25.222278757370077,-3.736520217731595,-4.437309580476722,2,Done,naphthalene_A1=-10_A2=20_a=5.9_b=8.0_theta=65_cx=0_cy=0_cz=0.log,,,
5.9,7.5,65.5,-10.0,0.0,-26.572494534309953,-3.838705201167613,-4.723771032993682,1,Done,naphthalene_A1=-10_A2=0_a=5.9_b=7.5_theta=65_cx=0_cy=0_cz=0.log,,,
5.9,7.5,65.5,-10.0,5.0,-26.473110755439855,-3.8618772628251454,-4.687339057447389,1,Done,naphthalene_A1=-10_A2=5_a=5.9_b=7.5_theta=65_cx=0_cy=0_cz=0.log,,,
5.7,7.7,65.5,-10.0,10.0,-25.88499457831494,-3.9392473633633927,-4.50162496289704,2,Done,naphthalene_A1=-10_A2=10_a=5.7_b=7.7_theta=65_cx=0_cy=0_cz=0.log,,,
5.7,7.9,65.5,-10.0,15.0,-25.658839974552393,-4.001171305135358,-4.414124341070419,2,Done,naphthalene_A1=-10_A2=15_a=5.7_b=7.9_theta=65_cx=0_cy=0_cz=0.log,,,
5.7,7.9,65.5,-10.0,20.0,-25.189802604611028,-4.021662644168829,-4.286619329068343,2,Done,naphthalene_A1=-10_A2=20_a=5.7_b=7.9_theta=65_cx=0_cy=0_cz=0.log,,,
6.0,7.3,65.5,-10.0,0.0,-26.551002316991802,-3.7362736063078046,-4.769613776094047,1,Done,naphthalene_A1=-10_A2=0_a=6.0_b=7.3_theta=65_cx=0_cy=0_cz=0.log,,,
5.9,7.6,64.5,-10.0,5.0,-26.308428285992704,-3.852866846777033,-4.65067364810966,1,Done,naphthalene_A1=-10_A2=5_a=5.9_b=7.6_theta=64_cx=0_cy=0_cz=0.log,,,
5.8,7.5,65.5,-10.0,10.0,-25.723337962292128,-3.9531416898244083,-4.454263645660832,2,Done,naphthalene_A1=-10_A2=10_a=5.8_b=7.5_theta=65_cx=0_cy=0_cz=0.log,,,
5.8,7.7,65.5,-10.0,15.0,-25.41776067193132,-3.955294048995712,-4.376793143484974,2,Done,naphthalene_A1=-10_A2=15_a=5.8_b=7.7_theta=65_cx=0_cy=0_cz=0.log,,,
5.7,8.0,65.5,-10.0,20.0,-25.498986821970906,-4.021662644168829,-4.363915383408313,2,Done,naphthalene_A1=-10_A2=20_a=5.7_b=8.0_theta=65_cx=0_cy=0_cz=0.log,,,
6.0,7.4,65.5,-10.0,0.0,-26.56929046835285,-3.7362736063078046,-4.7741858139343085,1,Done,naphthalene_A1=-10_A2=0_a=6.0_b=7.4_theta=65_cx=0_cy=0_cz=0.log,,,
5.9,7.6,65.0,-10.0,5.0,-26.36750709742773,-3.8615879807039173,-4.6610827840049724,1,Done,naphthalene_A1=-10_A2=5_a=5.9_b=7.6_theta=65_cx=0_cy=0_cz=0.log,,,
5.8,7.6,65.5,-10.0,10.0,-25.983932824921798,-3.953141689824408,-4.5194123613182455,2,Done,naphthalene_A1=-10_A2=10_a=5.8_b=7.6_theta=65_cx=0_cy=0_cz=0.log,,,
5.8,7.8,65.5,-10.0,15.0,-25.64164871023968,-3.955294048995712,-4.432765153062063,2,Done,naphthalene_A1=-10_A2=15_a=5.8_b=7.8_theta=65_cx=0_cy=0_cz=0.log,,,
5.7,8.1,64.5,-10.0,20.0,-25.40924285154324,-4.0172512489371,-4.34368508841726,2,Done,naphthalene_A1=-10_A2=20_a=5.7_b=8.1_theta=64_cx=0_cy=0_cz=0.log,,,
6.0,7.5,65.5,-10.0,0.0,-26.437784452689808,-3.7362736063078046,-4.741309310018551,1,Done,naphthalene_A1=-10_A2=0_a=6.0_b=7.5_theta=65_cx=0_cy=0_cz=0.log,,,
5.9,7.6,65.5,-10.0,5.0,-26.392116784816608,-3.8618772628251454,-4.66709056479158,1,Done,naphthalene_A1=-10_A2=5_a=5.9_b=7.6_theta=65_cx=0_cy=0_cz=0.log,,,
5.8,7.7,64.5,-10.0,10.0,-25.91253850236535,-3.9593734916416,-4.498447879770538,2,Done,naphthalene_A1=-10_A2=10_a=5.8_b=7.7_theta=64_cx=0_cy=0_cz=0.log,,,
5.8,7.9,64.5,-10.0,15.0,-25.50748456211295,-3.931749873852824,-4.410996203601827,2,Done,naphthalene_A1=-10_A2=15_a=5.8_b=7.9_theta=64_cx=0_cy=0_cz=0.log,,,
5.7,8.1,65.0,-10.0,20.0,-25.53592959046364,-4.024214099859819,-4.371875347686,2,Done,naphthalene_A1=-10_A2=20_a=5.7_b=8.1_theta=65_cx=0_cy=0_cz=0.log,,,
5.8,7.3,66.0,-10.0,0.0,-26.21517402457539,-3.7512271694722585,-4.678179921407718,1,Done,naphthalene_A1=-10_A2=0_a=5.8_b=7.3_theta=66_cx=0_cy=0_cz=0.log,,,
6.0,7.4,65.5,-10.0,5.0,-26.30179927079007,-3.721359576098621,-4.714770029648207,1,Done,naphthalene_A1=-10_A2=5_a=6.0_b=7.4_theta=65_cx=0_cy=0_cz=0.log,,,
5.8,7.7,65.0,-10.0,10.0,-26.005118817789477,-3.96125476656016,-4.52065232116729,2,Done,naphthalene_A1=-10_A2=10_a=5.8_b=7.7_theta=65_cx=0_cy=0_cz=0.log,,,
5.8,7.9,65.0,-10.0,15.0,-25.615522958920337,-3.9474194260546938,-4.430171026702737,2,Done,naphthalene_A1=-10_A2=15_a=5.8_b=7.9_theta=65_cx=0_cy=0_cz=0.log,,,
5.7,8.1,65.5,-10.0,20.0,-25.62650438398123,-4.021662644168829,-4.395794773910893,2,Done,naphthalene_A1=-10_A2=20_a=5.7_b=8.1_theta=65_cx=0_cy=0_cz=0.log,,,
5.8,7.4,66.0,-10.0,0.0,-26.358625321066945,-3.7512271694722585,-4.714042745530605,1,Done,naphthalene_A1=-10_A2=0_a=5.8_b=7.4_theta=66_cx=0_cy=0_cz=0.log,,,
6.0,7.5,65.5,-10.0,5.0,-26.29541372868698,-3.721359576098621,-4.713173644122435,1,Done,naphthalene_A1=-10_A2=5_a=6.0_b=7.5_theta=65_cx=0_cy=0_cz=0.log,,,
5.8,7.7,65.5,-10.0,10.0,-26.05924657557625,-3.953141689824408,-4.53824079898186,2,Done,naphthalene_A1=-10_A2=10_a=5.8_b=7.7_theta=65_cx=0_cy=0_cz=0.log,,,
5.8,7.9,65.5,-10.0,15.0,-25.691764169023372,-3.955294048995712,-4.4452940177579885,2,Done,naphthalene_A1=-10_A2=15_a=5.8_b=7.9_theta=65_cx=0_cy=0_cz=0.log,,,
5.8,7.9,65.5,-10.0,20.0,-25.324512686464004,-3.9307772333850153,-4.365739554923493,2,Done,naphthalene_A1=-10_A2=20_a=5.8_b=7.9_theta=65_cx=0_cy=0_cz=0.log,,,
5.8,7.5,66.0,-10.0,0.0,-26.329431045800447,-3.7512271694722585,-4.7067441767139835,1,Done,naphthalene_A1=-10_A2=0_a=5.8_b=7.5_theta=66_cx=0_cy=0_cz=0.log,,,
5.9,7.5,65.5,-10.0,10.0,-25.7903233995894,-3.8528078608796936,-4.521176919457503,2,Done,naphthalene_A1=-10_A2=10_a=5.9_b=7.5_theta=65_cx=0_cy=0_cz=0.log,,,
5.9,7.7,65.5,-10.0,15.0,-25.38265399786178,-3.819672195299063,-4.435827401815914,2,Done,naphthalene_A1=-10_A2=15_a=5.9_b=7.7_theta=65_cx=0_cy=0_cz=0.log,,,
6.0,7.6,64.5,-10.0,5.0,-26.056449135649014,-3.6811443426413466,-4.673540112591581,1,Done,naphthalene_A1=-10_A2=5_a=6.0_b=7.6_theta=64_cx=0_cy=0_cz=0.log,,,
5.8,8.0,65.5,-10.0,20.0,-25.536071407841522,-3.9307772333850153,-4.418629235267872,2,Done,naphthalene_A1=-10_A2=20_a=5.8_b=8.0_theta=65_cx=0_cy=0_cz=0.log,,,
5.9,7.3,66.0,-10.0,0.0,-26.58531205356121,-3.807536151900422,-4.742559937440092,1,Done,naphthalene_A1=-10_A2=0_a=5.9_b=7.3_theta=66_cx=0_cy=0_cz=0.log,,,
5.9,7.6,65.5,-10.0,10.0,-25.95584296714514,-3.8528078608796936,-4.5625568113464405,2,Done,naphthalene_A1=-10_A2=10_a=5.9_b=7.6_theta=65_cx=0_cy=0_cz=0.log,,,
5.9,7.8,65.5,-10.0,15.0,-25.517483306583014,-3.819672195299063,-4.469534728996223,2,Done,naphthalene_A1=-10_A2=15_a=5.9_b=7.8_theta=65_cx=0_cy=0_cz=0.log,,,
6.0,7.6,65.0,-10.0,5.0,-26.11493808752857,-3.7040948933572513,-4.6766870752035175,1,Done,naphthalene_A1=-10_A2=5_a=6.0_b=7.6_theta=65_cx=0_cy=0_cz=0.log,,,
5.8,8.1,64.5,-10.0,20.0,-25.34556188189891,-3.8846012825379153,-4.394089829205768,2,Done,naphthalene_A1=-10_A2=20_a=5.8_b=8.1_theta=64_cx=0_cy=0_cz=0.log,,,
5.9,7.4,66.0,-10.0,0.0,-26.637852210900746,-3.807536151900422,-4.7556949767749765,1,Done,naphthalene_A1=-10_A2=0_a=5.9_b=7.4_theta=66_cx=0_cy=0_cz=0.log,,,
5.9,7.7,64.5,-10.0,10.0,-25.786134143127125,-3.818078947428148,-4.537494062067708,2,Done,naphthalene_A1=-10_A2=10_a=5.9_b=7.7_theta=64_cx=0_cy=0_cz=0.log,,,
5.9,7.9,64.5,-10.0,15.0,-25.3045515937265,-3.7652118574478655,-4.443531969707692,2,Done,naphthalene_A1=-10_A2=15_a=5.9_b=7.9_theta=64_cx=0_cy=0_cz=0.log,,,
5.8,8.1,65.0,-10.0,20.0,-25.47716327907983,-3.9108035900862888,-4.413889024726814,2,Done,naphthalene_A1=-10_A2=20_a=5.8_b=8.1_theta=65_cx=0_cy=0_cz=0.log,,,
6.0,7.6,65.5,-10.0,5.0,-26.14640520431568,-3.721359576098621,-4.675921513029606,1,Done,naphthalene_A1=-10_A2=5_a=6.0_b=7.6_theta=65_cx=0_cy=0_cz=0.log,,,
5.9,7.5,66.0,-10.0,0.0,-26.532864767941646,-3.807536151900422,-4.729448116035201,1,Done,naphthalene_A1=-10_A2=0_a=5.9_b=7.5_theta=66_cx=0_cy=0_cz=0.log,,,
5.9,7.7,65.0,-10.0,10.0,-25.883999347570352,-3.8387372042052452,-4.551631234789966,2,Done,naphthalene_A1=-10_A2=10_a=5.9_b=7.7_theta=65_cx=0_cy=0_cz=0.log,,,
5.9,7.9,65.0,-10.0,15.0,-25.41155585367233,-3.7950305051053874,-4.455373710865388,2,Done,naphthalene_A1=-10_A2=15_a=5.9_b=7.9_theta=65_cx=0_cy=0_cz=0.log,,,
5.8,8.1,65.5,-10.0,20.0,-25.58105383475777,-3.9307772333850153,-4.429874841996933,2,Done,naphthalene_A1=-10_A2=20_a=5.8_b=8.1_theta=65_cx=0_cy=0_cz=0.log,,,
