a,b,theta,A1,A2,E,E_p,E_t,machine_type,status,file_name
6.0,9.0,65.0,-7,34,-49.01584274624474,-7.3107111286371955,-8.598605122242589,2,Done,tetracene_A1=-7_A2=34_a=6.0_b=9.0_theta=65.0_cx=0_cy=0_cz=0.log
5.9,9.3,67.5,-10,34,-47.19792870548554,-7.978044167975893,-7.810460092383437,2,Done,tetracene_A1=-10_A2=34_a=5.9_b=9.3_theta=67.5_cx=0_cy=0_cz=0.log
6.1,8.7,67.5,-4,34,-53.771166237536825,-7.30953015468549,-9.788026482041461,1,Done,tetracene_A1=-4_A2=34_a=6.1_b=8.7_theta=67.5_cx=0_cy=0_cz=0.log
5.9,9.0,64.5,-8,34,-46.246505575021715,-7.5854726571124065,-7.768890065199231,2,Done,tetracene_A1=-8_A2=34_a=5.9_b=9.0_theta=64.5_cx=0_cy=0_cz=0.log
5.7,8.9,65.5,-6,34,-50.604959110496566,-8.250802684691736,-8.525838435278274,1,Done,tetracene_A1=-6_A2=34_a=5.7_b=8.9_theta=65.5_cx=0_cy=0_cz=0.log
6.0,9.0,65.5,-7,34,-49.5402076728642,-7.400424978230148,-8.684839429100975,2,Done,tetracene_A1=-7_A2=34_a=6.0_b=9.0_theta=65.5_cx=0_cy=0_cz=0.log
5.9,9.4,66.5,-10,34,-46.28152063209564,-7.823155874852091,-7.658802220597862,2,Done,tetracene_A1=-10_A2=34_a=5.9_b=9.4_theta=66.5_cx=0_cy=0_cz=0.log
5.9,8.8,68.5,-5,34,-53.41462258505635,-7.562179485801607,-9.572565903363282,1,Done,tetracene_A1=-5_A2=34_a=5.9_b=8.8_theta=68.5_cx=0_cy=0_cz=0.log
6.1,8.7,68.0,-4,34,-53.814446857431896,-7.306738990126179,-9.800242219294887,1,Done,tetracene_A1=-4_A2=34_a=6.1_b=8.7_theta=68.0_cx=0_cy=0_cz=0.log
5.9,9.0,65.0,-8,34,-47.048739458667114,-7.679128524614497,-7.92262060235953,2,Done,tetracene_A1=-8_A2=34_a=5.9_b=9.0_theta=65.0_cx=0_cy=0_cz=0.log
5.7,8.9,66.0,-6,34,-51.005315510788925,-8.175428693648428,-8.66361453087302,1,Done,tetracene_A1=-6_A2=34_a=5.7_b=8.9_theta=66.0_cx=0_cy=0_cz=0.log
5.8,8.9,66.0,-7,34,-49.882966184522964,-8.176213080994785,-8.382635005633349,2,Done,tetracene_A1=-7_A2=34_a=5.8_b=8.9_theta=66.0_cx=0_cy=0_cz=0.log
5.9,9.4,67.0,-10,34,-46.780988471815355,-7.905204062233679,-7.742645086837001,2,Done,tetracene_A1=-10_A2=34_a=5.9_b=9.4_theta=67.0_cx=0_cy=0_cz=0.log
6.0,8.6,68.5,-5,34,-53.82863109302707,-7.560163923772053,-9.677075811370742,1,Done,tetracene_A1=-5_A2=34_a=6.0_b=8.6_theta=68.5_cx=0_cy=0_cz=0.log
5.9,9.0,65.5,-8,34,-47.79027806594968,-7.765428719809277,-8.06485515658278,2,Done,tetracene_A1=-8_A2=34_a=5.9_b=9.0_theta=65.5_cx=0_cy=0_cz=0.log
5.9,8.5,68.5,-4,34,-53.781838927650824,-7.268030408304185,-9.811444527760614,1,Done,tetracene_A1=-4_A2=34_a=5.9_b=8.5_theta=68.5_cx=0_cy=0_cz=0.log
5.7,9.0,65.0,-6,34,-50.66284314286896,-8.29244424845092,-8.519488661491778,1,Done,tetracene_A1=-6_A2=34_a=5.7_b=9.0_theta=65.0_cx=0_cy=0_cz=0.log
5.8,9.0,66.0,-7,34,-50.33177639683709,-8.176213080994785,-8.494837558711879,2,Done,tetracene_A1=-7_A2=34_a=5.8_b=9.0_theta=66.0_cx=0_cy=0_cz=0.log
5.9,9.4,67.5,-10,34,-47.224251495674245,-7.978044167975893,-7.8170407899306165,2,Done,tetracene_A1=-10_A2=34_a=5.9_b=9.4_theta=67.5_cx=0_cy=0_cz=0.log
6.0,8.8,65.5,-8,34,-46.487534675514325,-7.3325309061910975,-7.9556182157830335,2,Done,tetracene_A1=-8_A2=34_a=6.0_b=8.8_theta=65.5_cx=0_cy=0_cz=0.log
6.0,8.7,68.5,-5,34,-53.75018983264454,-7.560163923772053,-9.657465496275108,1,Done,tetracene_A1=-5_A2=34_a=6.0_b=8.7_theta=68.5_cx=0_cy=0_cz=0.log
5.9,8.6,68.5,-4,34,-53.91660548490472,-7.268030408304185,-9.845136167074088,1,Done,tetracene_A1=-4_A2=34_a=5.9_b=8.6_theta=68.5_cx=0_cy=0_cz=0.log
5.7,9.0,65.5,-6,34,-51.07049371907488,-8.250802684691736,-8.642222087422851,1,Done,tetracene_A1=-6_A2=34_a=5.7_b=9.0_theta=65.5_cx=0_cy=0_cz=0.log
5.8,9.1,65.0,-7,34,-49.59578748908825,-8.102918658289127,-8.3474875431275,2,Done,tetracene_A1=-7_A2=34_a=5.8_b=9.1_theta=65.0_cx=0_cy=0_cz=0.log
5.7,9.3,68.0,-10,34,-47.54270278080367,-8.455300663714299,-7.658025363343768,2,Done,tetracene_A1=-10_A2=34_a=5.7_b=9.3_theta=68.0_cx=0_cy=0_cz=0.log
6.0,8.9,65.5,-8,34,-47.221447781194,-7.3325309061910975,-8.139096492202953,2,Done,tetracene_A1=-8_A2=34_a=6.0_b=8.9_theta=65.5_cx=0_cy=0_cz=0.log
6.0,8.8,68.5,-5,34,-53.46443432895467,-7.560163923772053,-9.58602662035264,1,Done,tetracene_A1=-5_A2=34_a=6.0_b=8.8_theta=68.5_cx=0_cy=0_cz=0.log
5.9,8.7,68.5,-4,34,-53.79392979014665,-7.268030408304185,-9.81446724338457,1,Done,tetracene_A1=-4_A2=34_a=5.9_b=8.7_theta=68.5_cx=0_cy=0_cz=0.log
5.7,9.0,66.0,-6,34,-51.3632647851482,-8.175428693648428,-8.753101849462839,1,Done,tetracene_A1=-6_A2=34_a=5.7_b=9.0_theta=66.0_cx=0_cy=0_cz=0.log
5.8,9.1,65.5,-7,34,-50.110933037940406,-8.148292651283555,-8.453586933843326,2,Done,tetracene_A1=-7_A2=34_a=5.8_b=9.1_theta=65.5_cx=0_cy=0_cz=0.log
5.7,9.4,68.0,-10,34,-47.75257977517322,-8.455300663714299,-7.710494611936157,2,Done,tetracene_A1=-10_A2=34_a=5.7_b=9.4_theta=68.0_cx=0_cy=0_cz=0.log
6.0,9.0,64.5,-8,34,-46.31183187523858,-7.134054513298906,-8.010930712160189,2,Done,tetracene_A1=-8_A2=34_a=6.0_b=9.0_theta=64.5_cx=0_cy=0_cz=0.log
6.1,8.6,67.5,-5,34,-53.143626116681844,-7.31553291529417,-9.628140071523378,1,Done,tetracene_A1=-5_A2=34_a=6.1_b=8.6_theta=67.5_cx=0_cy=0_cz=0.log
6.0,8.5,68.5,-4,34,-54.34863608004525,-7.4033742751926175,-9.885471882415004,1,Done,tetracene_A1=-4_A2=34_a=6.0_b=8.5_theta=68.5_cx=0_cy=0_cz=0.log
5.7,9.1,65.0,-6,34,-50.98994402564131,-8.29244424845092,-8.601263882184867,1,Done,tetracene_A1=-6_A2=34_a=5.7_b=9.1_theta=65.0_cx=0_cy=0_cz=0.log
5.8,9.1,66.0,-7,34,-50.548729194095365,-8.176213080994785,-8.549075758026447,2,Done,tetracene_A1=-7_A2=34_a=5.8_b=9.1_theta=66.0_cx=0_cy=0_cz=0.log
5.7,9.5,67.0,-10,34,-47.190983425593004,-8.486894537112676,-7.554298587841912,2,Done,tetracene_A1=-10_A2=34_a=5.7_b=9.5_theta=67.0_cx=0_cy=0_cz=0.log
6.0,9.0,65.0,-8,34,-47.02716064476408,-7.235733723617159,-8.138923299382439,2,Done,tetracene_A1=-8_A2=34_a=6.0_b=9.0_theta=65.0_cx=0_cy=0_cz=0.log
6.1,8.6,68.0,-5,34,-53.39291575993411,-7.339151136693545,-9.678653371636756,1,Done,tetracene_A1=-5_A2=34_a=6.1_b=8.6_theta=68.0_cx=0_cy=0_cz=0.log
6.0,8.6,68.5,-4,34,-54.34122895193286,-7.4033742751926175,-9.883620100386906,1,Done,tetracene_A1=-4_A2=34_a=6.0_b=8.6_theta=68.5_cx=0_cy=0_cz=0.log
5.7,9.1,65.5,-6,34,-51.29735615453683,-8.250802684691736,-8.69893769628834,1,Done,tetracene_A1=-6_A2=34_a=5.7_b=9.1_theta=65.5_cx=0_cy=0_cz=0.log
5.9,8.9,66.0,-7,34,-50.07632962614298,-7.878728160401808,-8.579718326334843,2,Done,tetracene_A1=-7_A2=34_a=5.9_b=8.9_theta=66.0_cx=0_cy=0_cz=0.log
5.7,9.5,67.5,-10,34,-47.531199266901254,-8.483433192013763,-7.6410832207184285,2,Done,tetracene_A1=-10_A2=34_a=5.7_b=9.5_theta=67.5_cx=0_cy=0_cz=0.log
6.0,9.0,65.5,-8,34,-47.691994939930744,-7.3325309061910975,-8.256733281887136,2,Done,tetracene_A1=-8_A2=34_a=6.0_b=9.0_theta=65.5_cx=0_cy=0_cz=0.log
6.1,8.6,68.5,-5,34,-53.566911732312285,-7.342883566278032,-9.720286149939056,1,Done,tetracene_A1=-5_A2=34_a=6.1_b=8.6_theta=68.5_cx=0_cy=0_cz=0.log
6.0,8.7,68.5,-4,34,-54.09879422839731,-7.4033742751926175,-9.823011419503018,1,Done,tetracene_A1=-4_A2=34_a=6.0_b=8.7_theta=68.5_cx=0_cy=0_cz=0.log
5.9,9.0,66.0,-7,34,-50.34400280239061,-7.878728160401808,-8.646636620396748,2,Done,tetracene_A1=-7_A2=34_a=5.9_b=9.0_theta=66.0_cx=0_cy=0_cz=0.log
5.7,9.1,66.0,-6,34,-51.493593591963865,-8.175428693648428,-8.785684051166754,1,Done,tetracene_A1=-6_A2=34_a=5.7_b=9.1_theta=66.0_cx=0_cy=0_cz=0.log
5.7,9.5,68.0,-10,34,-47.780375958187506,-8.455300663714299,-7.717443657689728,2,Done,tetracene_A1=-10_A2=34_a=5.7_b=9.5_theta=68.0_cx=0_cy=0_cz=0.log
6.1,8.8,64.5,-8,34,-44.95499963290058,-6.6636993726715446,-7.906900221889372,2,Done,tetracene_A1=-8_A2=34_a=6.1_b=8.8_theta=64.5_cx=0_cy=0_cz=0.log
6.1,8.7,67.5,-5,34,-53.089966481318704,-7.31553291529417,-9.61472516268259,1,Done,tetracene_A1=-5_A2=34_a=6.1_b=8.7_theta=67.5_cx=0_cy=0_cz=0.log
6.1,8.5,68.5,-4,34,-54.2564598803874,-7.278450839337893,-9.924889550427906,1,Done,tetracene_A1=-4_A2=34_a=6.1_b=8.5_theta=68.5_cx=0_cy=0_cz=0.log
5.9,9.1,65.0,-7,34,-49.485742314951494,-7.74114784784615,-8.500861654814798,2,Done,tetracene_A1=-7_A2=34_a=5.9_b=9.1_theta=65.0_cx=0_cy=0_cz=0.log
5.8,9.3,68.0,-10,34,-47.82532324455679,-8.33243295061402,-7.790114335832187,2,Done,tetracene_A1=-10_A2=34_a=5.8_b=9.3_theta=68.0_cx=0_cy=0_cz=0.log
5.8,8.9,66.0,-6,34,-51.66345552913845,-8.136403846787289,-8.847661958890967,1,Done,tetracene_A1=-6_A2=34_a=5.8_b=8.9_theta=66.0_cx=0_cy=0_cz=0.log
6.1,8.8,65.0,-8,34,-45.779600484529496,-6.768177277641372,-8.060811482311692,2,Done,tetracene_A1=-8_A2=34_a=6.1_b=8.8_theta=65.0_cx=0_cy=0_cz=0.log
6.1,8.7,68.0,-5,34,-53.265335446223624,-7.339151136693545,-9.646758293209134,1,Done,tetracene_A1=-5_A2=34_a=6.1_b=8.7_theta=68.0_cx=0_cy=0_cz=0.log
5.9,9.1,65.5,-7,34,-49.97502190200612,-7.815655875368974,-8.585927537817042,2,Done,tetracene_A1=-7_A2=34_a=5.9_b=9.1_theta=65.5_cx=0_cy=0_cz=0.log
5.8,9.4,68.0,-10,34,-47.89618418365717,-8.33243295061402,-7.807829570607282,2,Done,tetracene_A1=-10_A2=34_a=5.8_b=9.4_theta=68.0_cx=0_cy=0_cz=0.log
6.1,8.6,68.5,-4,34,-54.123904668260366,-7.278450839337893,-9.891750747396145,1,Done,tetracene_A1=-4_A2=34_a=6.1_b=8.6_theta=68.5_cx=0_cy=0_cz=0.log
6.1,8.8,65.5,-8,34,-46.55505224177615,-6.86894408846274,-8.204291016212665,2,Done,tetracene_A1=-8_A2=34_a=6.1_b=8.8_theta=65.5_cx=0_cy=0_cz=0.log
5.8,9.0,66.0,-6,34,-51.84531043702737,-8.136403846787289,-8.893125685863197,1,Done,tetracene_A1=-6_A2=34_a=5.8_b=9.0_theta=66.0_cx=0_cy=0_cz=0.log
6.1,8.7,68.5,-5,34,-53.36866124300286,-7.342883566278032,-9.670723527611699,1,Done,tetracene_A1=-5_A2=34_a=6.1_b=8.7_theta=68.5_cx=0_cy=0_cz=0.log
5.9,9.1,66.0,-7,34,-50.40368402306922,-7.878728160401808,-8.661556925566401,2,Done,tetracene_A1=-7_A2=34_a=5.9_b=9.1_theta=66.0_cx=0_cy=0_cz=0.log
5.8,9.5,67.0,-10,34,-47.13201505620964,-8.258793397224506,-7.6536070654401565,2,Done,tetracene_A1=-10_A2=34_a=5.8_b=9.5_theta=67.0_cx=0_cy=0_cz=0.log
6.1,8.9,64.5,-8,34,-45.68475109199061,-6.6636993726715446,-8.089338086661883,2,Done,tetracene_A1=-8_A2=34_a=6.1_b=8.9_theta=64.5_cx=0_cy=0_cz=0.log
6.1,8.7,68.5,-4,34,-53.77719033346512,-7.278450839337893,-9.805072163697332,1,Done,tetracene_A1=-4_A2=34_a=6.1_b=8.7_theta=68.5_cx=0_cy=0_cz=0.log
5.8,9.1,65.0,-6,34,-51.20654792711139,-8.115817753598094,-8.7437281049788,1,Done,tetracene_A1=-6_A2=34_a=5.8_b=9.1_theta=65.0_cx=0_cy=0_cz=0.log
6.0,8.9,66.0,-7,34,-49.90719058038667,-7.482808255939744,-8.735393517126795,2,Done,tetracene_A1=-7_A2=34_a=6.0_b=8.9_theta=66.0_cx=0_cy=0_cz=0.log
6.1,8.8,67.5,-5,34,-52.829461980378255,-7.31553291529417,-9.54959903744748,1,Done,tetracene_A1=-5_A2=34_a=6.1_b=8.8_theta=67.5_cx=0_cy=0_cz=0.log
5.8,9.5,67.5,-10,34,-47.50298139755614,-8.303686717525125,-7.723901990626472,2,Done,tetracene_A1=-10_A2=34_a=5.8_b=9.5_theta=67.5_cx=0_cy=0_cz=0.log
6.1,8.9,65.0,-8,34,-46.40688458038494,-6.768177277641372,-8.21763250627555,2,Done,tetracene_A1=-8_A2=34_a=6.1_b=8.9_theta=65.0_cx=0_cy=0_cz=0.log
5.8,8.7,64.0,-9,34,-34.89601684268564,-7.83695983979851,-4.805524290772156,1,Done,tetracene_A1=-9_A2=34_a=5.8_b=8.7_theta=64.0_cx=0_cy=0_cz=0.log
5.9,8.8,64.5,-9,34,-40.3286821579095,-7.508585111820139,-6.327877983567305,1,Done,tetracene_A1=-9_A2=34_a=5.9_b=8.8_theta=64.5_cx=0_cy=0_cz=0.log
5.8,9.1,65.5,-6,34,-51.55658555636182,-8.137313736253418,-8.820489520963747,2,Done,tetracene_A1=-6_A2=34_a=5.8_b=9.1_theta=65.5_cx=0_cy=0_cz=0.log
5.8,9.5,68.0,-10,34,-47.804274048423395,-8.33243295061402,-7.7848520367988385,2,Done,tetracene_A1=-10_A2=34_a=5.8_b=9.5_theta=68.0_cx=0_cy=0_cz=0.log
6.1,8.8,68.0,-5,34,-52.94027020595969,-7.339151136693545,-9.565491983143149,1,Done,tetracene_A1=-5_A2=34_a=6.1_b=8.8_theta=68.0_cx=0_cy=0_cz=0.log
6.0,9.0,66.0,-7,34,-50.01351336459629,-7.482808255939744,-8.761974213179199,2,Done,tetracene_A1=-7_A2=34_a=6.0_b=9.0_theta=66.0_cx=0_cy=0_cz=0.log
6.1,8.9,65.5,-8,34,-47.082710339920595,-6.86894408846274,-8.336205540748779,1,Done,tetracene_A1=-8_A2=34_a=6.1_b=8.9_theta=65.5_cx=0_cy=0_cz=0.log
5.8,8.7,64.5,-9,34,-36.5836422368884,-7.9321430667769155,-5.179839025833644,1,Done,tetracene_A1=-9_A2=34_a=5.8_b=8.7_theta=64.5_cx=0_cy=0_cz=0.log
5.8,9.1,66.0,-6,34,-51.82285812939517,-8.136403846787289,-8.887512608955149,2,Done,tetracene_A1=-6_A2=34_a=5.8_b=9.1_theta=66.0_cx=0_cy=0_cz=0.log
5.9,9.3,68.0,-10,34,-47.664013013709344,-8.040097377030179,-7.8959545649122465,2,Done,tetracene_A1=-10_A2=34_a=5.9_b=9.3_theta=68.0_cx=0_cy=0_cz=0.log
6.0,9.1,65.0,-7,34,-49.091246858472005,-7.3107111286371955,-8.617456150299404,2,Done,tetracene_A1=-7_A2=34_a=6.0_b=9.1_theta=65.0_cx=0_cy=0_cz=0.log
6.1,8.8,68.5,-5,34,-52.98223305540159,-7.342883566278032,-9.574116480711382,1,Done,tetracene_A1=-5_A2=34_a=6.1_b=8.8_theta=68.5_cx=0_cy=0_cz=0.log
6.1,9.0,64.5,-8,34,-46.15747194550932,-6.6636993726715446,-8.207518300041556,1,Done,tetracene_A1=-8_A2=34_a=6.1_b=9.0_theta=64.5_cx=0_cy=0_cz=0.log
5.8,8.7,65.0,-9,34,-38.183963419869535,-8.019759777933361,-5.536110966000706,1,Done,tetracene_A1=-9_A2=34_a=5.8_b=8.7_theta=65.0_cx=0_cy=0_cz=0.log
5.9,8.9,66.0,-6,34,-51.75353333447129,-7.8957474866183475,-8.990509590308648,2,Done,tetracene_A1=-6_A2=34_a=5.9_b=8.9_theta=66.0_cx=0_cy=0_cz=0.log
5.9,9.4,68.0,-10,34,-47.6091510693077,-8.040097377030179,-7.8822390788118355,2,Done,tetracene_A1=-10_A2=34_a=5.9_b=9.4_theta=68.0_cx=0_cy=0_cz=0.log
6.0,9.1,65.5,-7,34,-49.53651038417593,-7.400424978230148,-8.683915106928907,2,Done,tetracene_A1=-7_A2=34_a=6.0_b=9.1_theta=65.5_cx=0_cy=0_cz=0.log
5.9,8.5,68.0,-5,34,-53.061467487597845,-7.701776615576817,-9.41447856411105,1,Done,tetracene_A1=-5_A2=34_a=5.9_b=8.5_theta=68.0_cx=0_cy=0_cz=0.log
6.1,9.0,65.0,-8,34,-46.787125519011184,-6.768177277641372,-8.312692740932107,1,Done,tetracene_A1=-8_A2=34_a=6.1_b=9.0_theta=65.0_cx=0_cy=0_cz=0.log
5.8,8.8,64.0,-9,34,-37.558491572272025,-7.83695983979851,-5.471142973168753,1,Done,tetracene_A1=-9_A2=34_a=5.8_b=8.8_theta=64.0_cx=0_cy=0_cz=0.log
5.9,9.5,67.0,-10,34,-46.7293318482116,-7.905204062233679,-7.729730930936058,2,Done,tetracene_A1=-10_A2=34_a=5.9_b=9.5_theta=67.0_cx=0_cy=0_cz=0.log
5.9,9.0,66.0,-6,34,-51.77872660523281,-7.8957474866183475,-8.996807907999028,2,Done,tetracene_A1=-6_A2=34_a=5.9_b=9.0_theta=66.0_cx=0_cy=0_cz=0.log
6.0,9.1,66.0,-7,34,-49.93353345082142,-7.482808255939744,-8.741979234735481,2,Done,tetracene_A1=-7_A2=34_a=6.0_b=9.1_theta=66.0_cx=0_cy=0_cz=0.log
5.9,8.5,68.5,-5,34,-53.194665270159035,-7.562179485801607,-9.517576574638953,1,Done,tetracene_A1=-5_A2=34_a=5.9_b=8.5_theta=68.5_cx=0_cy=0_cz=0.log
6.1,9.0,65.5,-8,34,-47.37329014041461,-6.86894408846274,-8.408850490872283,1,Done,tetracene_A1=-8_A2=34_a=6.1_b=9.0_theta=65.5_cx=0_cy=0_cz=0.log
5.8,8.8,64.5,-9,34,-39.05798946809955,-7.9321430667769155,-5.798425833636428,1,Done,tetracene_A1=-9_A2=34_a=5.8_b=8.8_theta=64.5_cx=0_cy=0_cz=0.log
5.9,9.5,67.5,-10,34,-47.0968092342373,-7.978044167975893,-7.785180224571378,2,Done,tetracene_A1=-10_A2=34_a=5.9_b=9.5_theta=67.5_cx=0_cy=0_cz=0.log
5.9,9.1,65.0,-6,34,-50.98143749986775,-7.791772844619117,-8.849472952657381,2,Done,tetracene_A1=-6_A2=34_a=5.9_b=9.1_theta=65.0_cx=0_cy=0_cz=0.log
5.7,9.0,65.5,-7,34,-49.31311933416873,-8.339590329793284,-8.158484668645542,2,Done,tetracene_A1=-7_A2=34_a=5.7_b=9.0_theta=65.5_cx=0_cy=0_cz=0.log
5.9,8.5,69.0,-5,34,-53.18417079281062,-7.374678242835215,-9.608703576785047,1,Done,tetracene_A1=-5_A2=34_a=5.9_b=8.5_theta=69.0_cx=0_cy=0_cz=0.log
5.8,8.9,65.5,-8,34,-46.68929922138341,-8.133189740590751,-7.605729935050478,1,Done,tetracene_A1=-8_A2=34_a=5.8_b=8.9_theta=65.5_cx=0_cy=0_cz=0.log
5.8,8.8,65.0,-9,34,-40.4745355618652,-8.019759777933361,-6.108754001499619,1,Done,tetracene_A1=-9_A2=34_a=5.8_b=8.8_theta=65.0_cx=0_cy=0_cz=0.log
5.9,9.5,68.0,-10,34,-47.40919124288486,-8.040097377030179,-7.832249122206122,2,Done,tetracene_A1=-10_A2=34_a=5.9_b=9.5_theta=68.0_cx=0_cy=0_cz=0.log
5.9,9.1,65.5,-6,34,-51.332966092508286,-7.851032379199751,-8.907725333527196,2,Done,tetracene_A1=-6_A2=34_a=5.9_b=9.1_theta=65.5_cx=0_cy=0_cz=0.log
5.7,9.0,66.0,-7,34,-49.83102341694757,-8.308254990261048,-8.303628359106371,2,Done,tetracene_A1=-7_A2=34_a=5.7_b=9.0_theta=66.0_cx=0_cy=0_cz=0.log
5.9,8.6,69.0,-5,34,-53.42059647990391,-7.374678242835215,-9.667809998558367,1,Done,tetracene_A1=-5_A2=34_a=5.9_b=8.6_theta=69.0_cx=0_cy=0_cz=0.log
5.8,8.9,64.0,-9,34,-39.74636542797089,-7.83695983979851,-6.0181114370934665,1,Done,tetracene_A1=-9_A2=34_a=5.8_b=8.9_theta=64.0_cx=0_cy=0_cz=0.log
5.8,8.9,66.0,-8,34,-47.54121683700942,-8.18345580145251,-7.793576308526099,1,Done,tetracene_A1=-8_A2=34_a=5.8_b=8.9_theta=66.0_cx=0_cy=0_cz=0.log
5.7,9.3,68.5,-10,34,-47.877918622223646,-8.398462062817995,-7.770248624146916,2,Done,tetracene_A1=-10_A2=34_a=5.7_b=9.3_theta=68.5_cx=0_cy=0_cz=0.log
5.9,9.1,66.0,-6,34,-51.620729627786204,-7.8957474866183475,-8.957308663637377,2,Done,tetracene_A1=-6_A2=34_a=5.9_b=9.1_theta=66.0_cx=0_cy=0_cz=0.log
5.7,9.0,66.5,-7,34,-50.23515240754932,-8.245495205279441,-8.43604049924761,2,Done,tetracene_A1=-7_A2=34_a=5.7_b=9.0_theta=66.5_cx=0_cy=0_cz=0.log
5.9,8.7,69.0,-5,34,-53.39270491618663,-7.374678242835215,-9.660837107629053,1,Done,tetracene_A1=-5_A2=34_a=5.9_b=8.7_theta=69.0_cx=0_cy=0_cz=0.log
5.7,9.4,68.5,-10,34,-47.99067463912071,-8.398462062817995,-7.7984376283711745,2,Done,tetracene_A1=-10_A2=34_a=5.7_b=9.4_theta=68.5_cx=0_cy=0_cz=0.log
5.8,8.9,64.5,-9,34,-41.07344365655445,-7.9321430667769155,-6.302289380750151,1,Done,tetracene_A1=-9_A2=34_a=5.8_b=8.9_theta=64.5_cx=0_cy=0_cz=0.log
5.7,8.9,66.5,-6,34,-51.2767361763399,-8.06087799812667,-8.788745045021642,2,Done,tetracene_A1=-6_A2=34_a=5.7_b=8.9_theta=66.5_cx=0_cy=0_cz=0.log
5.8,9.0,65.0,-8,34,-46.7797635726165,-8.06914857996162,-7.6603666031733155,1,Done,tetracene_A1=-8_A2=34_a=5.8_b=9.0_theta=65.0_cx=0_cy=0_cz=0.log
5.7,9.1,65.5,-7,34,-49.81554400059394,-8.339590329793284,-8.284090835251845,2,Done,tetracene_A1=-7_A2=34_a=5.7_b=9.1_theta=65.5_cx=0_cy=0_cz=0.log
6.0,8.5,68.0,-5,34,-53.43450963194482,-7.612637565121987,-9.552308625425212,1,Done,tetracene_A1=-5_A2=34_a=6.0_b=8.5_theta=68.0_cx=0_cy=0_cz=0.log
5.7,9.5,68.5,-10,34,-47.93177906097844,-8.398462062817995,-7.7837137338356115,2,Done,tetracene_A1=-10_A2=34_a=5.7_b=9.5_theta=68.5_cx=0_cy=0_cz=0.log
5.7,9.0,66.5,-6,34,-51.531098610023044,-8.06087799812667,-8.852335653442424,2,Done,tetracene_A1=-6_A2=34_a=5.7_b=9.0_theta=66.5_cx=0_cy=0_cz=0.log
5.8,8.9,65.0,-9,34,-42.321919982787215,-8.019759777933361,-6.570600106730126,1,Done,tetracene_A1=-9_A2=34_a=5.8_b=8.9_theta=65.0_cx=0_cy=0_cz=0.log
5.7,9.1,66.0,-7,34,-50.22420612256974,-8.308254990261048,-8.401924035511911,2,Done,tetracene_A1=-7_A2=34_a=5.7_b=9.1_theta=66.0_cx=0_cy=0_cz=0.log
5.8,9.0,65.5,-8,34,-47.58645779779182,-8.133189740590751,-7.830019579152577,1,Done,tetracene_A1=-8_A2=34_a=5.8_b=9.0_theta=65.5_cx=0_cy=0_cz=0.log
5.8,9.3,68.5,-10,34,-48.21700494596735,-8.342263522208668,-7.8831194753875025,2,Done,tetracene_A1=-10_A2=34_a=5.8_b=9.3_theta=68.5_cx=0_cy=0_cz=0.log
6.0,8.5,68.5,-5,34,-53.65417578304186,-7.560163923772053,-9.633461983874438,1,Done,tetracene_A1=-5_A2=34_a=6.0_b=8.5_theta=68.5_cx=0_cy=0_cz=0.log
5.7,9.1,66.5,-6,34,-51.56862872792408,-8.06087799812667,-8.861718182917683,2,Done,tetracene_A1=-6_A2=34_a=5.7_b=9.1_theta=66.5_cx=0_cy=0_cz=0.log
5.9,8.7,64.0,-9,34,-36.71871250960976,-7.402763080550357,-5.478296587127261,1,Done,tetracene_A1=-9_A2=34_a=5.9_b=8.7_theta=64.0_cx=0_cy=0_cz=0.log
5.7,9.1,66.5,-7,34,-50.523239738773576,-8.245495205279441,-8.508062332053669,2,Done,tetracene_A1=-7_A2=34_a=5.7_b=9.1_theta=66.5_cx=0_cy=0_cz=0.log
5.8,9.0,66.0,-8,34,-48.31440453836694,-8.18345580145251,-7.986873233865483,1,Done,tetracene_A1=-8_A2=34_a=5.8_b=9.0_theta=66.0_cx=0_cy=0_cz=0.log
5.8,9.4,68.5,-10,34,-48.20095574995504,-8.342263522208668,-7.879107176384423,2,Done,tetracene_A1=-10_A2=34_a=5.8_b=9.4_theta=68.5_cx=0_cy=0_cz=0.log
6.0,8.5,69.0,-5,34,-53.761424771742895,-7.472852182225324,-9.703930101823063,1,Done,tetracene_A1=-5_A2=34_a=6.0_b=8.5_theta=69.0_cx=0_cy=0_cz=0.log
5.8,8.9,66.5,-6,34,-52.01266735396348,-8.108780856593512,-8.948776410194114,2,Done,tetracene_A1=-6_A2=34_a=5.8_b=8.9_theta=66.5_cx=0_cy=0_cz=0.log
5.7,9.2,65.5,-7,34,-50.08631456550211,-8.339590329793284,-8.351783476478886,2,Done,tetracene_A1=-7_A2=34_a=5.7_b=9.2_theta=65.5_cx=0_cy=0_cz=0.log
5.9,8.7,64.5,-9,34,-38.23172446037643,-7.508585111820139,-5.803638559184037,1,Done,tetracene_A1=-9_A2=34_a=5.9_b=8.7_theta=64.5_cx=0_cy=0_cz=0.log
5.8,9.1,65.0,-8,34,-47.51372185861693,-8.06914857996162,-7.8438561746734194,1,Done,tetracene_A1=-8_A2=34_a=5.8_b=9.1_theta=65.0_cx=0_cy=0_cz=0.log
