R1,R2,heri,R3t,R3p,glide,phi1,phi2,FF
5.0,1.0,58.0,2.0,0.5,b,55.0,45.0,-82.23309158125973
5.0,1.0,58.0,2.0,0.5,b,-155.0,110.0,-109.61705147132189
5.0,1.0,58.0,2.0,0.5,b,-150.0,120.0,-92.05161769234786
5.0,1.0,58.0,2.0,0.5,b,15.0,125.0,-38.605118062453286
5.0,1.0,58.0,2.0,0.6,b,15.0,-10.0,-117.41701136658448
5.0,1.0,58.0,2.0,0.6,b,-140.0,10.0,-64.0918460322457
5.0,1.0,58.0,2.0,0.6,b,60.0,60.0,-44.9870734691044
5.0,1.0,58.0,2.0,0.6,b,-155.0,110.0,-93.27532638350242
5.0,1.0,58.0,2.0,0.6,b,-150.0,120.0,-72.74162721220385
5.0,1.0,58.0,2.0,0.6,b,15.0,125.0,-32.85127013122941
5.0,1.0,58.0,2.0,0.7,b,20.0,-5.0,-116.0167112265315
5.0,1.0,58.0,2.0,0.7,b,-140.0,10.0,-41.3443013870944
5.0,1.0,58.0,2.0,0.7,b,40.0,20.0,-108.03909172780811
5.0,1.0,58.0,2.0,0.7,b,50.0,35.0,-99.60855118759426
5.0,1.0,58.0,2.0,0.7,b,60.0,60.0,-34.50311517841618
5.0,1.0,58.0,2.0,0.7,b,-155.0,110.0,-68.65219266079426
5.0,1.0,58.0,2.0,0.7,b,-150.0,120.0,-42.99504683074247
5.0,1.0,58.0,2.0,0.7,b,15.0,125.0,-26.19094149214529
5.0,1.0,58.0,2.0,0.8,b,20.0,-5.0,-114.84487757105444
5.0,1.0,58.0,2.0,0.8,b,-140.0,10.0,-5.904386670680877
5.0,1.0,58.0,2.0,0.8,b,40.0,20.0,-106.299228706154
5.0,1.0,58.0,2.0,0.8,b,50.0,35.0,-100.38105751861144
5.0,1.0,58.0,2.0,0.8,b,60.0,60.0,-19.265782791510947
5.0,1.0,58.0,2.0,0.8,b,-155.0,110.0,-30.74271709659932
5.0,1.0,58.0,2.0,0.8,b,15.0,125.0,-18.96947506820064
5.0,1.0,58.0,2.0,0.9,b,25.0,0.0,-113.80062287937392
5.0,1.0,58.0,2.0,0.9,b,45.0,25.0,-104.94911057734218
5.0,1.0,58.0,2.0,0.9,b,50.0,35.0,-100.55640939833256
5.0,1.0,58.0,2.0,0.9,b,15.0,125.0,-11.674245572004708
5.0,1.0,58.0,2.0,1.0,b,25.0,0.0,-113.35100373986404
5.0,1.0,58.0,2.0,1.0,b,45.0,25.0,-104.14754255993113
5.0,1.0,58.0,2.0,1.0,b,50.0,35.0,-99.99814008815127
5.0,1.0,58.0,2.0,1.0,b,15.0,125.0,-4.906297746292979
5.0,1.0,58.0,2.0,1.1,b,25.0,0.0,-112.891314209056
5.0,1.0,58.0,2.0,1.1,b,45.0,25.0,-102.95300984920782
5.0,1.0,58.0,2.0,1.1,b,50.0,35.0,-98.57045731051106
5.0,1.0,58.0,2.0,1.2,b,25.0,0.0,-112.43648909845552
5.0,1.0,58.0,2.0,1.2,b,45.0,25.0,-101.34640812411575
5.0,1.0,58.0,2.0,1.2,b,50.0,35.0,-96.1403087060585
5.0,1.0,58.0,2.0,1.3,b,25.0,0.0,-111.99876583946744
5.0,1.0,58.0,2.0,1.3,b,45.0,25.0,-99.34206705909112
5.0,1.0,58.0,2.0,1.3,b,50.0,35.0,-92.58576594553486
5.0,1.0,58.0,2.0,1.4,b,25.0,0.0,-111.58626618792644
5.0,1.0,58.0,2.0,1.4,b,45.0,25.0,-96.99963718138488
5.0,1.0,58.0,2.0,1.5,b,25.0,0.0,-111.2021467705596
5.0,1.0,58.0,2.0,1.6,b,25.0,0.0,-110.8444540085612
5.0,1.0,58.0,2.0,1.6,b,15.0,125.0,-2.229958709206763
5.0,1.0,58.0,2.0,1.7,b,25.0,0.0,-110.50667628992662
5.0,1.0,58.0,2.0,1.7,b,50.0,30.0,-90.54894624971789
5.0,1.0,58.0,2.0,1.7,b,15.0,125.0,-8.2227181136928
5.0,1.0,58.0,2.0,1.8,b,25.0,0.0,-110.178845092045
5.0,1.0,58.0,2.0,1.8,b,50.0,30.0,-90.56572986469476
5.0,1.0,58.0,2.0,1.8,b,15.0,125.0,-14.787364600938808
5.0,1.0,58.0,2.0,1.9,b,25.0,0.0,-109.84893952059755
5.0,1.0,58.0,2.0,1.9,b,50.0,30.0,-90.65301400353522
5.0,1.0,58.0,2.0,1.9,b,15.0,125.0,-21.290503551703484
5.0,1.0,58.0,2.0,2.0,b,25.0,0.0,-109.50432118354418
5.0,1.0,58.0,2.0,2.0,b,50.0,30.0,-90.83261515276992
5.0,1.0,58.0,2.0,2.0,b,15.0,125.0,-27.211780743676552
5.0,0.7,58.0,-2.0,-2.0,a,-150.0,-30.0,-89.0358421170424
5.0,0.7,58.0,-2.0,-2.0,a,25.0,-25.0,-116.85221658582772
5.0,0.7,58.0,-2.0,-2.0,a,-120.0,5.0,-14.817003431858062
5.0,0.7,58.0,-2.0,-2.0,a,-45.0,20.0,-121.7464963101018
5.0,0.7,58.0,-2.0,-2.0,a,-25.0,25.0,-119.21877575456112
5.0,0.7,58.0,-2.0,-2.0,a,25.0,145.0,-115.79499056735936
5.0,0.7,58.0,-2.0,-2.0,a,-150.0,150.0,-52.56200093869963
5.0,0.7,58.0,-2.0,-1.9,a,-150.0,-30.0,-90.04657996231299
5.0,0.7,58.0,-2.0,-1.9,a,25.0,-25.0,-117.40035725936468
5.0,0.7,58.0,-2.0,-1.9,a,-45.0,20.0,-122.48585734570744
5.0,0.7,58.0,-2.0,-1.9,a,-25.0,25.0,-119.61571829210838
5.0,0.7,58.0,-2.0,-1.9,a,25.0,145.0,-115.1761690484923
5.0,0.7,58.0,-2.0,-1.9,a,-150.0,150.0,-53.467847514047634
5.0,0.7,58.0,-2.0,-1.8,a,-150.0,-30.0,-91.158421428341
5.0,0.7,58.0,-2.0,-1.8,a,25.0,-25.0,-117.9024659694162
5.0,0.7,58.0,-2.0,-1.8,a,-115.0,10.0,-2.88192815858478
5.0,0.7,58.0,-2.0,-1.8,a,-45.0,20.0,-123.14752747603085
5.0,0.7,58.0,-2.0,-1.8,a,-25.0,25.0,-120.020621198463
5.0,0.7,58.0,-2.0,-1.8,a,25.0,145.0,-114.6030350929978
5.0,0.7,58.0,-2.0,-1.8,a,-145.0,155.0,-54.476857825016864
5.0,0.7,58.0,-2.0,-1.7,a,-150.0,-30.0,-92.37408020792496
5.0,0.7,58.0,-2.0,-1.7,a,25.0,-25.0,-118.27975651288511
5.0,0.7,58.0,-2.0,-1.7,a,-45.0,20.0,-123.67403811486626
5.0,0.7,58.0,-2.0,-1.7,a,-25.0,25.0,-120.34682360839426
5.0,0.7,58.0,-2.0,-1.7,a,25.0,145.0,-114.07226334361474
5.0,0.7,58.0,-2.0,-1.7,a,-145.0,155.0,-55.655288682298185
5.0,0.7,58.0,-2.0,-1.6,a,-150.0,-30.0,-93.68795754420591
5.0,0.7,58.0,-2.0,-1.6,a,25.0,-25.0,-118.45278890316806
5.0,0.7,58.0,-2.0,-1.6,a,-45.0,20.0,-124.02831405860572
5.0,0.7,58.0,-2.0,-1.6,a,-25.0,25.0,-120.52717762827236
5.0,0.7,58.0,-2.0,-1.6,a,25.0,145.0,-113.56602058085971
5.0,0.7,58.0,-2.0,-1.6,a,-145.0,155.0,-56.86680099685195
5.0,0.7,58.0,-2.0,-1.5,a,-150.0,-30.0,-95.08258207470196
5.0,0.7,58.0,-2.0,-1.5,a,25.0,-25.0,-118.34427032779308
5.0,0.7,58.0,-2.0,-1.5,a,-45.0,20.0,-124.19150800566192
5.0,0.7,58.0,-2.0,-1.5,a,-25.0,25.0,-120.516483024017
5.0,0.7,58.0,-2.0,-1.5,a,25.0,145.0,-113.0533621082139
5.0,0.7,58.0,-2.0,-1.5,a,-145.0,155.0,-58.104104553857496
5.0,0.7,58.0,-2.0,-1.4,a,-150.0,-25.0,-98.97976297090683
5.0,0.7,58.0,-2.0,-1.4,a,25.0,-25.0,-117.8822113408524
5.0,0.7,58.0,-2.0,-1.4,a,-45.0,20.0,-124.15911955537509
5.0,0.7,58.0,-2.0,-1.4,a,-25.0,25.0,-120.29077420602366
5.0,0.7,58.0,-2.0,-1.4,a,25.0,145.0,-112.49300771825924
5.0,0.7,58.0,-2.0,-1.4,a,-145.0,155.0,-59.354812109359656
5.0,0.7,58.0,-2.0,-1.3,a,-150.0,-25.0,-104.2549000036414
5.0,0.7,58.0,-2.0,-1.3,a,25.0,-25.0,-117.00384907799206
5.0,0.7,58.0,-2.0,-1.3,a,-45.0,20.0,-123.93669387222911
5.0,0.7,58.0,-2.0,-1.3,a,-25.0,25.0,-119.84443301200707
5.0,0.7,58.0,-2.0,-1.3,a,25.0,145.0,-111.83625902562169
5.0,0.7,58.0,-2.0,-1.3,a,-145.0,150.0,-60.79950513352708
5.0,0.7,58.0,-2.0,-1.2,a,-150.0,-25.0,-109.28242684746108
5.0,0.7,58.0,-2.0,-1.2,a,25.0,-25.0,-115.66068997338422
5.0,0.7,58.0,-2.0,-1.2,a,-45.0,20.0,-123.5359708011838
5.0,0.7,58.0,-2.0,-1.2,a,-25.0,25.0,-119.1861553265018
5.0,0.7,58.0,-2.0,-1.2,a,-100.0,30.0,-6.098502419186993
5.0,0.7,58.0,-2.0,-1.2,a,25.0,145.0,-111.02892061090498
5.0,0.7,58.0,-2.0,-1.2,a,-145.0,150.0,-62.58948147261388
5.0,0.7,58.0,-2.0,-1.1,a,-150.0,-25.0,-113.86436710405071
5.0,0.7,58.0,-2.0,-1.1,a,25.0,-25.0,-113.8247572268616
5.0,0.7,58.0,-2.0,-1.1,a,-45.0,20.0,-122.97192528977592
5.0,0.7,58.0,-2.0,-1.1,a,-25.0,25.0,-118.33464618678788
5.0,0.7,58.0,-2.0,-1.1,a,-100.0,30.0,-22.817614525971948
5.0,0.7,58.0,-2.0,-1.1,a,-80.0,40.0,-0.9351779593717778
5.0,0.7,58.0,-2.0,-1.1,a,-75.0,80.0,-16.49392588896757
5.0,0.7,58.0,-2.0,-1.1,a,-60.0,105.0,-2.2695408920085622
5.0,0.7,58.0,-2.0,-1.1,a,25.0,145.0,-110.0116130794766
5.0,0.7,58.0,-2.0,-1.1,a,-145.0,150.0,-64.38822589186081
5.0,0.7,58.0,-2.0,-1.0,a,-150.0,-25.0,-117.78646519116666
5.0,0.7,58.0,-2.0,-1.0,a,25.0,-25.0,-111.49563051654977
5.0,0.7,58.0,-2.0,-1.0,a,-45.0,20.0,-122.26080931100336
5.0,0.7,58.0,-2.0,-1.0,a,-25.0,25.0,-117.31466205467726
5.0,0.7,58.0,-2.0,-1.0,a,-95.0,35.0,-39.709440550328544
5.0,0.7,58.0,-2.0,-1.0,a,-25.0,35.0,-116.99590591160592
5.0,0.7,58.0,-2.0,-1.0,a,-85.0,40.0,-34.18886654269873
5.0,0.7,58.0,-2.0,-1.0,a,-65.0,45.0,-44.754960329212295
5.0,0.7,58.0,-2.0,-1.0,a,-70.0,80.0,-37.20142231670377
5.0,0.7,58.0,-2.0,-1.0,a,-60.0,105.0,-16.517244541005127
5.0,0.7,58.0,-2.0,-1.0,a,25.0,145.0,-108.7185865023588
5.0,0.7,58.0,-2.0,-1.0,a,-145.0,150.0,-66.10879313667206
5.0,0.7,58.0,-2.0,-0.9,a,-150.0,-25.0,-120.81082911664664
5.0,0.7,58.0,-2.0,-0.9,a,25.0,-25.0,-108.70721303274568
5.0,0.7,58.0,-2.0,-0.9,a,-45.0,20.0,-121.41910080161404
5.0,0.7,58.0,-2.0,-0.9,a,-25.0,25.0,-116.15374947577654
5.0,0.7,58.0,-2.0,-0.9,a,-40.0,35.0,-116.93854864537128
5.0,0.7,58.0,-2.0,-0.9,a,-25.0,35.0,-116.55190282781535
5.0,0.7,58.0,-2.0,-0.9,a,-90.0,40.0,-54.60469887615172
5.0,0.7,58.0,-2.0,-0.9,a,-65.0,45.0,-66.1544760080214
5.0,0.7,58.0,-2.0,-0.9,a,-75.0,75.0,-52.8542995366722
5.0,0.7,58.0,-2.0,-0.9,a,-60.0,105.0,-27.310103636811306
5.0,0.7,58.0,-2.0,-0.9,a,25.0,145.0,-107.07579211473411
5.0,0.7,58.0,-2.0,-0.9,a,-145.0,150.0,-67.64351938063099
5.0,0.7,58.0,-2.0,-0.8,a,-150.0,-25.0,-122.66866955794708
5.0,0.7,58.0,-2.0,-0.8,a,25.0,-25.0,-105.53255293088864
5.0,0.7,58.0,-2.0,-0.8,a,-45.0,20.0,-120.46316547342664
5.0,0.7,58.0,-2.0,-0.8,a,-25.0,25.0,-114.8798028918114
5.0,0.7,58.0,-2.0,-0.8,a,-40.0,35.0,-116.81982650030626
5.0,0.7,58.0,-2.0,-0.8,a,-25.0,35.0,-115.77114631615214
5.0,0.7,58.0,-2.0,-0.8,a,-65.0,45.0,-79.99616348093758
5.0,0.7,58.0,-2.0,-0.8,a,-70.0,75.0,-65.17599654798097
5.0,0.7,58.0,-2.0,-0.8,a,25.0,145.0,-104.99936386112309
5.0,0.7,58.0,-2.0,-0.8,a,-145.0,150.0,-68.85402821822649
5.0,0.7,58.0,-2.0,-0.7,a,-150.0,-25.0,-123.04861735174676
5.0,0.7,58.0,-2.0,-0.7,a,25.0,-25.0,-102.08477618937737
5.0,0.7,58.0,-2.0,-0.7,a,-45.0,20.0,-119.40940441804968
5.0,0.7,58.0,-2.0,-0.7,a,-25.0,25.0,-113.51940503106007
5.0,0.7,58.0,-2.0,-0.7,a,-45.0,35.0,-116.28926238042276
5.0,0.7,58.0,-2.0,-0.7,a,-25.0,40.0,-115.4325061094864
5.0,0.7,58.0,-2.0,-0.7,a,-70.0,50.0,-91.3713528709522
5.0,0.7,58.0,-2.0,-0.7,a,-145.0,145.0,-69.77572362323181
5.0,0.7,58.0,-2.0,-0.7,a,25.0,145.0,-102.39574403072348
5.0,0.7,58.0,-2.0,-0.6,a,-150.0,-25.0,-121.57747569754434
5.0,0.7,58.0,-2.0,-0.6,a,25.0,-25.0,-98.51253406611804
5.0,0.7,58.0,-2.0,-0.6,a,-45.0,20.0,-118.27465939290292
5.0,0.7,58.0,-2.0,-0.6,a,-25.0,25.0,-112.0968217242878
5.0,0.7,58.0,-2.0,-0.6,a,-45.0,40.0,-116.91823218295151
5.0,0.7,58.0,-2.0,-0.6,a,-25.0,40.0,-115.613939049649
5.0,0.7,58.0,-2.0,-0.6,a,-65.0,50.0,-99.80438408730843
5.0,0.7,58.0,-2.0,-0.6,a,15.0,140.0,-98.98324960183714
5.0,0.7,58.0,-2.0,-0.6,a,-145.0,145.0,-70.46136313303549
5.0,0.7,58.0,-2.0,-0.6,a,25.0,145.0,-99.16452298213842
5.0,0.7,58.0,-2.0,-0.5,a,-150.0,-25.0,-117.79273358552936
5.0,0.7,58.0,-2.0,-0.5,a,25.0,-25.0,-94.98942145476526
5.0,0.7,58.0,-2.0,-0.5,a,-45.0,20.0,-117.07665759559424
5.0,0.7,58.0,-2.0,-0.5,a,-25.0,25.0,-110.6334870668826
5.0,0.7,58.0,-2.0,-0.5,a,-45.0,40.0,-116.91505881565436
5.0,0.7,58.0,-2.0,-0.5,a,-25.0,40.0,-115.135502636186
5.0,0.7,58.0,-2.0,-0.5,a,-65.0,50.0,-105.29430264108224
5.0,0.7,58.0,-2.0,-0.5,a,15.0,140.0,-97.83254748952744
5.0,0.7,58.0,-2.0,-0.5,a,-145.0,145.0,-69.82475134203321
5.0,0.7,58.0,-2.0,-0.5,a,25.0,145.0,-95.20480138802172
5.0,0.7,58.0,-2.0,-0.4,a,25.0,-25.0,-91.69833866650497
5.0,0.7,58.0,-2.0,-0.4,a,-145.0,-20.0,-111.42000510975564
5.0,0.7,58.0,-2.0,-0.4,a,-45.0,20.0,-115.83429373325792
5.0,0.7,58.0,-2.0,-0.4,a,-25.0,25.0,-109.14781821700922
5.0,0.7,58.0,-2.0,-0.4,a,-45.0,40.0,-116.31595881379148
5.0,0.7,58.0,-2.0,-0.4,a,-25.0,40.0,-114.18155977405355
5.0,0.7,58.0,-2.0,-0.4,a,-60.0,50.0,-108.56818336273535
5.0,0.7,58.0,-2.0,-0.4,a,-110.0,110.0,-43.04980407228293
5.0,0.7,58.0,-2.0,-0.4,a,15.0,140.0,-95.7981026925412
5.0,0.7,58.0,-2.0,-0.4,a,-145.0,145.0,-67.4265481426559
5.0,0.7,58.0,-2.0,-0.3,a,25.0,-25.0,-88.81318543430157
5.0,0.7,58.0,-2.0,-0.3,a,-145.0,-20.0,-104.48058739096778
5.0,0.7,58.0,-2.0,-0.3,a,-45.0,20.0,-114.56757694058192
5.0,0.7,58.0,-2.0,-0.3,a,-25.0,25.0,-107.65522624335058
5.0,0.7,58.0,-2.0,-0.3,a,-45.0,40.0,-115.31488136717508
5.0,0.7,58.0,-2.0,-0.3,a,-20.0,45.0,-114.79960395289368
5.0,0.7,58.0,-2.0,-0.3,a,-60.0,55.0,-111.15043377163686
5.0,0.7,58.0,-2.0,-0.3,a,-110.0,110.0,-47.08012419568938
5.0,0.7,58.0,-2.0,-0.3,a,-145.0,140.0,-62.85461518644179
5.0,0.7,58.0,-2.0,-0.3,a,15.0,140.0,-92.85562978568544
5.0,0.7,58.0,-2.0,-0.2,a,25.0,-25.0,-86.48096027259476
5.0,0.7,58.0,-2.0,-0.2,a,-145.0,-20.0,-93.40663877520925
5.0,0.7,58.0,-2.0,-0.2,a,-45.0,20.0,-113.2971262087576
5.0,0.7,58.0,-2.0,-0.2,a,-25.0,25.0,-106.16822763780712
5.0,0.7,58.0,-2.0,-0.2,a,-45.0,45.0,-114.92036098086255
5.0,0.7,58.0,-2.0,-0.2,a,-20.0,45.0,-114.80485280431316
5.0,0.7,58.0,-2.0,-0.2,a,-60.0,55.0,-113.21721156134308
5.0,0.7,58.0,-2.0,-0.2,a,-105.0,105.0,-48.67194493877014
5.0,0.7,58.0,-2.0,-0.2,a,-145.0,140.0,-55.30923144961446
5.0,0.7,58.0,-2.0,-0.2,a,15.0,140.0,-89.00576407114254
5.0,0.7,58.0,-2.0,-0.1,a,25.0,-25.0,-84.80697182891417
5.0,0.7,58.0,-2.0,-0.1,a,-145.0,-20.0,-77.21784073272822
5.0,0.7,58.0,-2.0,-0.1,a,-110.0,15.0,-2.8940291289929805
5.0,0.7,58.0,-2.0,-0.1,a,-45.0,20.0,-112.04318819384515
5.0,0.7,58.0,-2.0,-0.1,a,-25.0,25.0,-104.69660078534314
5.0,0.7,58.0,-2.0,-0.1,a,-45.0,45.0,-114.25603590983675
5.0,0.7,58.0,-2.0,-0.1,a,-20.0,45.0,-113.94197748084808
5.0,0.7,58.0,-2.0,-0.1,a,-55.0,55.0,-114.11031961384838
5.0,0.7,58.0,-2.0,-0.1,a,-105.0,105.0,-50.413400004724
5.0,0.7,58.0,-2.0,-0.1,a,-145.0,140.0,-43.6940833092731
5.0,0.7,58.0,-2.0,-0.1,a,15.0,140.0,-84.29962054762548
5.0,0.7,58.0,-2.0,0.0,a,25.0,-25.0,-83.84468926696326
5.0,0.7,58.0,-2.0,0.0,a,-145.0,-20.0,-54.77299573507984
5.0,0.7,58.0,-2.0,0.0,a,-110.0,15.0,-9.749251362887064
5.0,0.7,58.0,-2.0,0.0,a,-45.0,20.0,-110.8242693653528
5.0,0.7,58.0,-2.0,0.0,a,-25.0,25.0,-103.24756584725893
5.0,0.7,58.0,-2.0,0.0,a,-45.0,45.0,-113.1150540836784
5.0,0.7,58.0,-2.0,0.0,a,-20.0,45.0,-112.54171703816078
5.0,0.7,58.0,-2.0,0.0,a,-55.0,55.0,-114.77924306208028
5.0,0.7,58.0,-2.0,0.0,a,-105.0,105.0,-51.74686735229243
5.0,0.7,58.0,-2.0,0.0,a,-155.0,140.0,-21.85291683610532
5.0,0.7,58.0,-2.0,0.0,a,-145.0,140.0,-27.030201024827576
5.0,0.7,58.0,-2.0,0.0,a,15.0,140.0,-78.86576981671956
5.0,0.7,58.0,-2.0,0.1,a,-145.0,-20.0,-24.822113989415747
5.0,0.7,58.0,-2.0,0.1,a,20.0,-20.0,-84.26270379731496
5.0,0.7,58.0,-2.0,0.1,a,-45.0,20.0,-109.6555961968074
5.0,0.7,58.0,-2.0,0.1,a,-25.0,25.0,-101.82599046264176
5.0,0.7,58.0,-2.0,0.1,a,-20.0,45.0,-110.84107761100388
5.0,0.7,58.0,-2.0,0.1,a,-55.0,55.0,-114.44447079297116
5.0,0.7,58.0,-2.0,0.1,a,-105.0,105.0,-52.819848012896784
5.0,0.7,58.0,-2.0,0.1,a,-145.0,140.0,-4.20357969954848
5.0,0.7,58.0,-2.0,0.1,a,20.0,145.0,-73.3640680164012
5.0,0.7,58.0,-2.0,0.2,a,20.0,-20.0,-85.8678370517962
5.0,0.7,58.0,-2.0,0.2,a,-45.0,20.0,-108.5477049358287
5.0,0.7,58.0,-2.0,0.2,a,-25.0,25.0,-100.43463505493057
5.0,0.7,58.0,-2.0,0.2,a,-20.0,45.0,-109.00710499625391
5.0,0.7,58.0,-2.0,0.2,a,-55.0,55.0,-113.4981840960779
5.0,0.7,58.0,-2.0,0.2,a,-105.0,105.0,-53.68011228501592
5.0,0.7,58.0,-2.0,0.2,a,20.0,145.0,-68.91298144482464
5.0,0.7,58.0,-2.0,0.3,a,20.0,-20.0,-87.75131305670818
5.0,0.7,58.0,-2.0,0.3,a,-45.0,20.0,-107.50547943964
5.0,0.7,58.0,-2.0,0.3,a,-25.0,25.0,-99.07445061036294
5.0,0.7,58.0,-2.0,0.3,a,-20.0,45.0,-107.15367481048504
5.0,0.7,58.0,-2.0,0.3,a,-55.0,55.0,-112.19732134643988
5.0,0.7,58.0,-2.0,0.3,a,-105.0,105.0,-54.326222773698994
5.0,0.7,58.0,-2.0,0.3,a,20.0,145.0,-64.64153567546926
5.0,0.7,58.0,-2.0,0.4,a,20.0,-20.0,-89.69729423598568
5.0,0.7,58.0,-2.0,0.4,a,-45.0,20.0,-106.52788318326394
5.0,0.7,58.0,-2.0,0.4,a,-25.0,25.0,-97.74493145652087
5.0,0.7,58.0,-2.0,0.4,a,-20.0,45.0,-105.35352456224408
5.0,0.7,58.0,-2.0,0.4,a,-50.0,60.0,-110.89541618582676
5.0,0.7,58.0,-2.0,0.4,a,20.0,145.0,-60.85599810477935
5.0,0.7,58.0,-2.0,0.5,a,20.0,-20.0,-91.50138619902027
5.0,0.7,58.0,-2.0,0.5,a,-45.0,20.0,-105.60848268712448
5.0,0.7,58.0,-2.0,0.5,a,-25.0,25.0,-96.44451068388211
5.0,0.7,58.0,-2.0,0.5,a,-20.0,45.0,-103.64732867925044
5.0,0.7,58.0,-2.0,0.5,a,-50.0,60.0,-109.5478633765688
5.0,0.7,58.0,-2.0,0.5,a,20.0,145.0,-57.84009312386869
5.0,0.7,58.0,-2.0,0.6,a,20.0,-20.0,-92.97598154563094
5.0,0.7,58.0,-2.0,0.6,a,-45.0,20.0,-104.736677504761
5.0,0.7,58.0,-2.0,0.6,a,-25.0,25.0,-95.1709719723705
5.0,0.7,58.0,-2.0,0.6,a,-20.0,45.0,-102.05110417260477
5.0,0.7,58.0,-2.0,0.6,a,-50.0,60.0,-108.06017774584828
5.0,0.7,58.0,-2.0,0.6,a,10.0,140.0,-49.84364859252039
5.0,0.7,58.0,-2.0,0.6,a,20.0,145.0,-55.80495423523893
5.0,0.7,58.0,-2.0,0.7,a,20.0,-20.0,-93.94860625518209
5.0,0.7,58.0,-2.0,0.7,a,-45.0,20.0,-103.89939412540149
5.0,0.7,58.0,-2.0,0.7,a,-25.0,25.0,-93.9218433322136
5.0,0.7,58.0,-2.0,0.7,a,-20.0,45.0,-100.56271558202452
5.0,0.7,58.0,-2.0,0.7,a,-50.0,60.0,-106.52382764557328
5.0,0.7,58.0,-2.0,0.7,a,10.0,140.0,-48.973193047668346
5.0,0.7,58.0,-2.0,0.7,a,20.0,145.0,-54.85064997671822
5.0,0.7,58.0,-2.0,0.8,a,20.0,-20.0,-94.25626755895628
5.0,0.7,58.0,-2.0,0.8,a,-45.0,20.0,-103.08291581622044
5.0,0.7,58.0,-2.0,0.8,a,-95.0,45.0,-90.78603649625023
5.0,0.7,58.0,-2.0,0.8,a,-20.0,45.0,-99.16779588455152
5.0,0.7,58.0,-2.0,0.8,a,-50.0,60.0,-104.9895926238412
5.0,0.7,58.0,-2.0,0.8,a,10.0,140.0,-48.78673582069421
5.0,0.7,58.0,-2.0,0.8,a,20.0,145.0,-54.95131233957646
5.0,0.7,58.0,-2.0,0.9,a,20.0,-20.0,-93.73921343725672
5.0,0.7,58.0,-2.0,0.9,a,-45.0,20.0,-102.27452715766552
5.0,0.7,58.0,-2.0,0.9,a,-100.0,45.0,-91.42516646262928
5.0,0.7,58.0,-2.0,0.9,a,-20.0,45.0,-97.84507301905278
5.0,0.7,58.0,-2.0,0.9,a,-50.0,60.0,-103.48208837963672
5.0,0.7,58.0,-2.0,0.9,a,10.0,140.0,-49.20371484924645
5.0,0.7,58.0,-2.0,0.9,a,20.0,145.0,-55.96816011804994
5.0,0.7,58.0,-2.0,1.0,a,20.0,-20.0,-92.23760451943517
5.0,0.7,58.0,-2.0,1.0,a,-45.0,20.0,-101.46373691049378
5.0,0.7,58.0,-2.0,1.0,a,-100.0,45.0,-92.00001764943627
5.0,0.7,58.0,-2.0,1.0,a,-20.0,45.0,-96.57091910167662
5.0,0.7,58.0,-2.0,1.0,a,-50.0,60.0,-102.00987133657542
5.0,0.7,58.0,-2.0,1.0,a,20.0,145.0,-57.6849434796766
5.0,0.7,58.0,-2.0,1.1,a,20.0,-20.0,-89.5946951415077
5.0,0.7,58.0,-2.0,1.1,a,5.0,-10.0,-66.63075102528586
5.0,0.7,58.0,-2.0,1.1,a,-45.0,20.0,-100.64296860575324
5.0,0.7,58.0,-2.0,1.1,a,-100.0,45.0,-92.42461217569864
5.0,0.7,58.0,-2.0,1.1,a,-20.0,45.0,-95.32291402952114
5.0,0.7,58.0,-2.0,1.1,a,-50.0,60.0,-100.5724802662336
5.0,0.7,58.0,-2.0,1.1,a,20.0,145.0,-59.85322396878806
5.0,0.7,58.0,-2.0,1.2,a,20.0,-20.0,-85.67009613911424
5.0,0.7,58.0,-2.0,1.2,a,5.0,-10.0,-68.37889179377464
5.0,0.7,58.0,-2.0,1.2,a,-45.0,15.0,-100.4403463587917
5.0,0.7,58.0,-2.0,1.2,a,-100.0,40.0,-92.80773905321183
5.0,0.7,58.0,-2.0,1.2,a,-20.0,45.0,-94.08229728390792
5.0,0.7,58.0,-2.0,1.2,a,-50.0,55.0,-99.23568034142664
5.0,0.7,58.0,-2.0,1.2,a,20.0,145.0,-62.23357091363447
5.0,0.7,58.0,-2.0,1.3,a,20.0,-20.0,-80.36594385995335
5.0,0.7,58.0,-2.0,1.3,a,0.0,-5.0,-67.41065691666425
5.0,0.7,58.0,-2.0,1.3,a,-45.0,15.0,-101.47622318833336
5.0,0.7,58.0,-2.0,1.3,a,-100.0,40.0,-93.12690857967463
5.0,0.7,58.0,-2.0,1.3,a,-20.0,45.0,-92.83531483514128
5.0,0.7,58.0,-2.0,1.3,a,-50.0,55.0,-97.93648142285925
5.0,0.7,58.0,-2.0,1.3,a,20.0,145.0,-64.62301297810086
5.0,0.7,58.0,-2.0,1.4,a,20.0,-20.0,-73.66643749357921
5.0,0.7,58.0,-2.0,1.4,a,0.0,-5.0,-67.4441961279426
5.0,0.7,58.0,-2.0,1.4,a,-45.0,15.0,-102.03412445227592
5.0,0.7,58.0,-2.0,1.4,a,-100.0,40.0,-93.38620306154894
5.0,0.7,58.0,-2.0,1.4,a,-20.0,45.0,-91.57359808567728
5.0,0.7,58.0,-2.0,1.4,a,-50.0,55.0,-96.64974633980404
5.0,0.7,58.0,-2.0,1.4,a,20.0,145.0,-66.8659750198689
