a,b,theta,A1,A2,E,E_p,E_t,machine_type,status,file_name
6.0,7.3,64.0,0,4,-42.293948096223176,-5.499702208209783,-7.8236359199509025,1,Done,anthracene_A1=0_A2=4_a=6.0_b=7.3_theta=64.0_cx=0_cy=0_cz=0.log
6.0,7.4,63.5,0,3,-42.320870785973966,-5.482064157142304,-7.83918561792234,2,Done,anthracene_A1=0_A2=3_a=6.0_b=7.4_theta=63.5_cx=0_cy=0_cz=0.log
6.0,7.4,63.5,0,2,-42.448413447942585,-5.482061647111549,-7.87107253842987,2,Done,anthracene_A1=0_A2=2_a=6.0_b=7.4_theta=63.5_cx=0_cy=0_cz=0.log
6.0,7.4,63.5,0,1,-42.52170159597881,-5.482055372092873,-7.889397712948266,2,Done,anthracene_A1=0_A2=1_a=6.0_b=7.4_theta=63.5_cx=0_cy=0_cz=0.log
6.0,7.4,64.0,0,10,-40.175602348987006,-5.499849045649171,-7.293976064422168,1,Done,anthracene_A1=0_A2=10_a=6.0_b=7.4_theta=64.0_cx=0_cy=0_cz=0.log
6.0,7.3,64.0,0,5,-42.01308717019857,-5.499718523584306,-7.753412530757487,1,Done,anthracene_A1=0_A2=5_a=6.0_b=7.3_theta=64.0_cx=0_cy=0_cz=0.log
6.0,7.3,64.5,0,4,-42.35483162663878,-5.501563402824104,-7.8379262052476415,1,Done,anthracene_A1=0_A2=4_a=6.0_b=7.3_theta=64.5_cx=0_cy=0_cz=0.log
6.0,7.4,64.0,0,3,-42.35571014042944,-5.49968463787809,-7.839085216168313,2,Done,anthracene_A1=0_A2=3_a=6.0_b=7.4_theta=64.0_cx=0_cy=0_cz=0.log
6.0,7.4,64.0,0,2,-42.471603707410395,-5.4996745977550745,-7.868063627975061,2,Done,anthracene_A1=0_A2=2_a=6.0_b=7.4_theta=64.0_cx=0_cy=0_cz=0.log
6.0,7.4,64.0,0,1,-42.538235228974365,-5.499672087724321,-7.884722763381432,2,Done,anthracene_A1=0_A2=1_a=6.0_b=7.4_theta=64.0_cx=0_cy=0_cz=0.log
6.0,7.4,64.5,0,10,-40.34524591197261,-5.501731575583109,-7.335445690201594,1,Done,anthracene_A1=0_A2=10_a=6.0_b=7.4_theta=64.5_cx=0_cy=0_cz=0.log
6.0,7.3,64.5,0,5,-42.09688987606204,-5.501583483302967,-7.77343072736403,1,Done,anthracene_A1=0_A2=5_a=6.0_b=7.3_theta=64.5_cx=0_cy=0_cz=0.log
6.0,7.4,63.5,0,4,-42.140037463977926,-5.482081727590412,-7.793968502199278,1,Done,anthracene_A1=0_A2=4_a=6.0_b=7.4_theta=63.5_cx=0_cy=0_cz=0.log
6.0,7.4,64.5,0,3,-42.33190241130069,-5.501549597713165,-7.832200803968589,2,Done,anthracene_A1=0_A2=3_a=6.0_b=7.4_theta=64.5_cx=0_cy=0_cz=0.log
6.0,7.4,64.5,0,2,-42.436638850485906,-5.501535792485812,-7.858391816378571,2,Done,anthracene_A1=0_A2=2_a=6.0_b=7.4_theta=64.5_cx=0_cy=0_cz=0.log
6.0,7.4,64.5,0,1,-42.4969249907881,-5.501534537412226,-7.873463978990912,2,Done,anthracene_A1=0_A2=1_a=6.0_b=7.4_theta=64.5_cx=0_cy=0_cz=0.log
6.0,7.5,63.5,0,10,-40.24143065745011,-5.482212249538861,-7.319251539593099,1,Done,anthracene_A1=0_A2=10_a=6.0_b=7.5_theta=63.5_cx=0_cy=0_cz=0.log
6.0,7.4,64.0,0,4,-42.191310050198815,-5.499702208209783,-7.7979764084448115,1,Done,anthracene_A1=0_A2=4_a=6.0_b=7.4_theta=64.0_cx=0_cy=0_cz=0.log
6.0,7.4,63.5,0,5,-41.90834822133184,-5.482100552762859,-7.736036778951527,1,Done,anthracene_A1=0_A2=5_a=6.0_b=7.4_theta=63.5_cx=0_cy=0_cz=0.log
5.8,7.2,65.0,0,3,-41.74710325221531,-5.3990282688755515,-7.737261678616051,2,Done,anthracene_A1=0_A2=3_a=5.8_b=7.2_theta=65.0_cx=0_cy=0_cz=0.log
5.8,7.5,63.5,0,15,-36.72863720729947,-5.7589956152951345,-6.3026614941773005,2,Done,anthracene_A1=0_A2=15_a=5.8_b=7.5_theta=63.5_cx=0_cy=0_cz=0.log
5.9,7.6,64.0,0,15,-38.55165666970424,-5.666520721744746,-6.804653806553688,2,Done,anthracene_A1=0_A2=15_a=5.9_b=7.6_theta=64.0_cx=0_cy=0_cz=0.log
6.0,7.5,64.0,0,10,-40.39120223443024,-5.499849045649171,-7.347876035782972,1,Done,anthracene_A1=0_A2=10_a=6.0_b=7.5_theta=64.0_cx=0_cy=0_cz=0.log
5.9,7.8,64.0,0,20,-37.71853925287724,-5.6662170068593705,-6.596526309789624,1,Done,anthracene_A1=0_A2=20_a=5.9_b=7.8_theta=64.0_cx=0_cy=0_cz=0.log
6.0,7.4,64.5,0,4,-42.18345362553373,-5.501563402824104,-7.7950817049713805,1,Done,anthracene_A1=0_A2=4_a=6.0_b=7.4_theta=64.5_cx=0_cy=0_cz=0.log
5.8,7.3,65.0,0,3,-42.007191085955135,-5.3990282688755515,-7.802283637051006,2,Done,anthracene_A1=0_A2=3_a=5.8_b=7.3_theta=65.0_cx=0_cy=0_cz=0.log
6.0,7.4,64.0,0,5,-41.980396409286186,-5.499718523584306,-7.745239840529392,2,Done,anthracene_A1=0_A2=5_a=6.0_b=7.4_theta=64.0_cx=0_cy=0_cz=0.log
5.8,7.5,64.0,0,15,-37.048122629290454,-5.674961986253037,-6.4245496641960935,2,Done,anthracene_A1=0_A2=15_a=5.8_b=7.5_theta=64.0_cx=0_cy=0_cz=0.log
5.8,7.7,63.5,0,20,-35.765439477982,-5.758793557062745,-6.061963090964128,1,Done,anthracene_A1=0_A2=20_a=5.8_b=7.7_theta=63.5_cx=0_cy=0_cz=0.log
6.0,7.5,64.5,0,10,-40.48024590290152,-5.501731575583109,-7.369195687933825,1,Done,anthracene_A1=0_A2=10_a=6.0_b=7.5_theta=64.5_cx=0_cy=0_cz=0.log
5.8,7.5,63.5,0,4,-42.22393555077724,-5.758845012984239,-7.676561381202191,1,Done,anthracene_A1=0_A2=4_a=5.8_b=7.5_theta=63.5_cx=0_cy=0_cz=0.log
5.8,7.4,65.0,0,3,-41.97838335717097,-5.399028268875552,-7.795081704854965,2,Done,anthracene_A1=0_A2=3_a=5.8_b=7.4_theta=65.0_cx=0_cy=0_cz=0.log
6.0,7.4,64.5,0,5,-41.992590183392174,-5.501583483302967,-7.747355804196558,2,Done,anthracene_A1=0_A2=5_a=6.0_b=7.4_theta=64.5_cx=0_cy=0_cz=0.log
5.8,7.5,64.5,0,15,-37.25735203293152,-5.556579714640975,-6.536048150912392,2,Done,anthracene_A1=0_A2=15_a=5.8_b=7.5_theta=64.5_cx=0_cy=0_cz=0.log
5.8,7.7,64.0,0,20,-36.11018343130127,-5.674771223100834,-6.1901602462749015,1,Done,anthracene_A1=0_A2=20_a=5.8_b=7.7_theta=64.0_cx=0_cy=0_cz=0.log
5.8,7.4,65.0,0,10,-39.587078289827325,-5.398965517990291,-7.197286813461687,1,Done,anthracene_A1=0_A2=10_a=5.8_b=7.4_theta=65.0_cx=0_cy=0_cz=0.log
5.8,7.5,64.0,0,4,-42.11418405198492,-5.674821424065157,-7.69113530096365,1,Done,anthracene_A1=0_A2=4_a=5.8_b=7.5_theta=64.0_cx=0_cy=0_cz=0.log
5.8,7.5,63.5,0,5,-41.99039891920985,-5.758824932621793,-7.6181872634915635,2,Done,anthracene_A1=0_A2=5_a=5.8_b=7.5_theta=63.5_cx=0_cy=0_cz=0.log
5.9,7.2,65.0,0,3,-42.4458632466849,-5.546987596666441,-7.837972013338003,2,Done,anthracene_A1=0_A2=3_a=5.9_b=7.2_theta=65.0_cx=0_cy=0_cz=0.log
5.8,7.6,63.5,0,15,-37.82992227748037,-5.758995615295135,-6.577982761722523,2,Done,anthracene_A1=0_A2=15_a=5.8_b=7.6_theta=63.5_cx=0_cy=0_cz=0.log
5.8,7.7,64.5,0,20,-36.346164842834696,-5.5564253472257406,-6.308328537095805,1,Done,anthracene_A1=0_A2=20_a=5.8_b=7.7_theta=64.5_cx=0_cy=0_cz=0.log
5.8,7.5,65.0,0,10,-39.93724393029697,-5.398965517990291,-7.2848282235790975,1,Done,anthracene_A1=0_A2=10_a=5.8_b=7.5_theta=65.0_cx=0_cy=0_cz=0.log
5.8,7.5,64.0,0,5,-41.902173523791134,-5.6747938136104485,-7.638146474142559,2,Done,anthracene_A1=0_A2=5_a=5.8_b=7.5_theta=64.0_cx=0_cy=0_cz=0.log
5.9,7.3,65.0,0,3,-42.54314988781698,-5.546987596666441,-7.862293673621025,2,Done,anthracene_A1=0_A2=3_a=5.9_b=7.3_theta=65.0_cx=0_cy=0_cz=0.log
5.8,7.5,64.5,0,4,-41.90329049155115,-5.556422837194988,-7.6976112042902995,1,Done,anthracene_A1=0_A2=4_a=5.8_b=7.5_theta=64.5_cx=0_cy=0_cz=0.log
5.8,7.6,64.0,0,15,-38.030818349448964,-5.674961986253037,-6.670223594235723,2,Done,anthracene_A1=0_A2=15_a=5.8_b=7.6_theta=64.0_cx=0_cy=0_cz=0.log
5.8,7.8,63.5,0,20,-36.9616818712093,-5.758793557062745,-6.361023689270952,1,Done,anthracene_A1=0_A2=20_a=5.8_b=7.8_theta=63.5_cx=0_cy=0_cz=0.log
5.8,7.5,64.5,0,5,-41.71213337429799,-5.556400246801786,-7.649833220173607,2,Done,anthracene_A1=0_A2=5_a=5.8_b=7.5_theta=64.5_cx=0_cy=0_cz=0.log
5.9,7.4,65.0,0,3,-42.3750474883709,-5.546987596666441,-7.820268073759508,2,Done,anthracene_A1=0_A2=3_a=5.9_b=7.4_theta=65.0_cx=0_cy=0_cz=0.log
5.8,7.6,64.0,0,10,-40.35105916438624,-5.674759927904232,-7.250384827144443,1,Done,anthracene_A1=0_A2=10_a=5.8_b=7.6_theta=64.0_cx=0_cy=0_cz=0.log
5.8,7.6,64.5,0,15,-38.124884608434506,-5.556579714640975,-6.752931294788143,2,Done,anthracene_A1=0_A2=15_a=5.8_b=7.6_theta=64.5_cx=0_cy=0_cz=0.log
5.9,7.5,63.5,0,4,-42.24620713572949,-5.6879175576614225,-7.717593005101661,1,Done,anthracene_A1=0_A2=4_a=5.9_b=7.5_theta=63.5_cx=0_cy=0_cz=0.log
5.8,7.8,64.0,0,20,-37.18700063228607,-5.674771223100834,-6.459364546521101,1,Done,anthracene_A1=0_A2=20_a=5.8_b=7.8_theta=64.0_cx=0_cy=0_cz=0.log
5.9,7.5,63.5,0,5,-42.045710159931325,-5.687942657968961,-7.667456210998353,2,Done,anthracene_A1=0_A2=5_a=5.9_b=7.5_theta=63.5_cx=0_cy=0_cz=0.log
6.0,7.2,65.0,0,3,-42.57941745617428,-5.4844323799479735,-7.90263817406958,2,Done,anthracene_A1=0_A2=3_a=6.0_b=7.2_theta=65.0_cx=0_cy=0_cz=0.log
5.8,7.7,63.5,0,15,-38.556752050528296,-5.758995615295135,-6.7596902049845085,2,Done,anthracene_A1=0_A2=15_a=5.8_b=7.7_theta=63.5_cx=0_cy=0_cz=0.log
5.8,7.6,64.5,0,10,-40.23315003560857,-5.556355066015384,-7.280109975894447,1,Done,anthracene_A1=0_A2=10_a=5.8_b=7.6_theta=64.5_cx=0_cy=0_cz=0.log
5.9,7.5,64.0,0,4,-42.20515543152578,-5.6663136433344325,-7.718132036214229,1,Done,anthracene_A1=0_A2=4_a=5.9_b=7.5_theta=64.0_cx=0_cy=0_cz=0.log
5.9,7.5,64.0,0,5,-42.02428696863353,-5.666331213666125,-7.67290613532532,2,Done,anthracene_A1=0_A2=5_a=5.9_b=7.5_theta=64.0_cx=0_cy=0_cz=0.log
6.0,7.3,65.0,0,3,-42.529500290052965,-5.4844323799479735,-7.890158882539255,2,Done,anthracene_A1=0_A2=3_a=6.0_b=7.3_theta=65.0_cx=0_cy=0_cz=0.log
5.8,7.8,64.5,0,20,-37.306940383277826,-5.5564253472257406,-6.548522422206588,1,Done,anthracene_A1=0_A2=20_a=5.8_b=7.8_theta=64.5_cx=0_cy=0_cz=0.log
5.8,7.7,64.0,0,15,-38.65217875153758,-5.674961986253037,-6.825563694757875,2,Done,anthracene_A1=0_A2=15_a=5.8_b=7.7_theta=64.0_cx=0_cy=0_cz=0.log
5.8,7.6,65.0,0,10,-40.00462846411392,-5.398965517990291,-7.301674357033335,1,Done,anthracene_A1=0_A2=10_a=5.8_b=7.6_theta=65.0_cx=0_cy=0_cz=0.log
5.9,7.5,64.5,0,4,-42.088275418849655,-5.620713746640831,-7.711711981392,1,Done,anthracene_A1=0_A2=4_a=5.9_b=7.5_theta=64.5_cx=0_cy=0_cz=0.log
5.9,7.5,64.5,0,5,-41.92624480696396,-5.620709981652908,-7.6712062109145345,2,Done,anthracene_A1=0_A2=5_a=5.9_b=7.5_theta=64.5_cx=0_cy=0_cz=0.log
6.0,7.4,65.0,0,3,-42.244354726513855,-5.4844323799479735,-7.818872491654472,2,Done,anthracene_A1=0_A2=3_a=6.0_b=7.4_theta=65.0_cx=0_cy=0_cz=0.log
5.8,7.7,64.5,0,15,-38.6442495349329,-5.556579714640975,-6.8827725264127375,2,Done,anthracene_A1=0_A2=15_a=5.8_b=7.7_theta=64.5_cx=0_cy=0_cz=0.log
5.8,7.9,63.5,0,20,-37.77650611661375,-5.758793557062745,-6.564729750622064,1,Done,anthracene_A1=0_A2=20_a=5.8_b=7.9_theta=63.5_cx=0_cy=0_cz=0.log
5.9,7.4,65.0,0,10,-40.28700294345617,-5.547026502434164,-7.29823748464696,1,Done,anthracene_A1=0_A2=10_a=5.9_b=7.4_theta=65.0_cx=0_cy=0_cz=0.log
6.0,7.5,63.5,0,4,-41.88405605452135,-5.482081727590412,-7.729973149835132,1,Done,anthracene_A1=0_A2=4_a=6.0_b=7.5_theta=63.5_cx=0_cy=0_cz=0.log
6.0,7.5,63.5,0,5,-41.713850242318586,-5.482100552762859,-7.687412284198217,2,Done,anthracene_A1=0_A2=5_a=6.0_b=7.5_theta=63.5_cx=0_cy=0_cz=0.log
5.8,8.0,63.5,0,25,-36.99249763204715,-5.758728296146728,-6.368760259938426,2,Done,anthracene_A1=0_A2=25_a=5.8_b=8.0_theta=63.5_cx=0_cy=0_cz=0.log
5.9,8.1,64.0,0,25,-38.41116973082535,-5.666331213666125,-6.7696268258732735,2,Done,anthracene_A1=0_A2=25_a=5.9_b=8.1_theta=64.0_cx=0_cy=0_cz=0.log
5.9,7.5,63.5,0,15,-37.404771702829755,-5.688089495408349,-6.507148178003262,1,Done,anthracene_A1=0_A2=15_a=5.9_b=7.5_theta=63.5_cx=0_cy=0_cz=0.log
5.9,7.5,65.0,0,10,-40.483152529224746,-5.547026502434164,-7.347274881089108,1,Done,anthracene_A1=0_A2=10_a=5.9_b=7.5_theta=65.0_cx=0_cy=0_cz=0.log
6.0,7.5,64.0,0,4,-41.87411127588712,-5.499702208209783,-7.718676714866887,1,Done,anthracene_A1=0_A2=4_a=6.0_b=7.5_theta=64.0_cx=0_cy=0_cz=0.log
6.0,7.5,64.0,0,5,-41.72177192848176,-5.499718523584306,-7.680583720328285,2,Done,anthracene_A1=0_A2=5_a=6.0_b=7.5_theta=64.0_cx=0_cy=0_cz=0.log
5.8,7.9,64.0,0,20,-37.89579827757552,-5.674771223100834,-6.636563957843463,2,Done,anthracene_A1=0_A2=20_a=5.8_b=7.9_theta=64.0_cx=0_cy=0_cz=0.log
5.8,8.0,64.0,0,25,-37.24368737521581,-5.674624385777861,-6.473609650915022,2,Done,anthracene_A1=0_A2=25_a=5.8_b=8.0_theta=64.0_cx=0_cy=0_cz=0.log
5.9,7.5,64.0,0,15,-37.76304477243684,-5.666520721744746,-6.6075008322368385,1,Done,anthracene_A1=0_A2=15_a=5.9_b=7.5_theta=64.0_cx=0_cy=0_cz=0.log
5.9,7.6,64.0,0,10,-40.560913568595424,-5.6664617357309925,-7.3069975242833625,1,Done,anthracene_A1=0_A2=10_a=5.9_b=7.6_theta=64.0_cx=0_cy=0_cz=0.log
6.0,7.5,64.5,0,4,-41.80889039672911,-5.501563402824104,-7.701440897770226,1,Done,anthracene_A1=0_A2=4_a=6.0_b=7.5_theta=64.5_cx=0_cy=0_cz=0.log
6.0,7.5,64.5,0,5,-41.673621830530465,-5.501583483302967,-7.667613715981133,2,Done,anthracene_A1=0_A2=5_a=6.0_b=7.5_theta=64.5_cx=0_cy=0_cz=0.log
5.8,7.9,64.5,0,20,-37.912949380930506,-5.5564253472257406,-6.700024671619757,2,Done,anthracene_A1=0_A2=20_a=5.8_b=7.9_theta=64.5_cx=0_cy=0_cz=0.log
5.8,8.0,64.5,0,25,-37.38874258706346,-5.55621450394392,-6.569078394793905,2,Done,anthracene_A1=0_A2=25_a=5.8_b=8.0_theta=64.5_cx=0_cy=0_cz=0.log
5.9,7.5,64.5,0,15,-38.036197365028784,-5.620924590155481,-6.698587046179456,1,Done,anthracene_A1=0_A2=15_a=5.9_b=7.5_theta=64.5_cx=0_cy=0_cz=0.log
5.9,7.6,64.5,0,10,-40.53299188427628,-5.6208078732015565,-7.3228440344682895,1,Done,anthracene_A1=0_A2=10_a=5.9_b=7.6_theta=64.5_cx=0_cy=0_cz=0.log
5.8,8.0,63.5,0,26,-36.62576572876424,-5.7587935572955775,-6.277044653543272,1,Done,anthracene_A1=0_A2=26_a=5.8_b=8.0_theta=63.5_cx=0_cy=0_cz=0.log
5.9,8.1,64.0,0,26,-38.32416672399268,-5.666407769895159,-6.7478377960505895,2,Done,anthracene_A1=0_A2=26_a=5.9_b=8.1_theta=64.0_cx=0_cy=0_cz=0.log
5.9,7.7,63.5,0,20,-36.44692286825739,-5.687768210307696,-6.2678466119105005,2,Done,anthracene_A1=0_A2=20_a=5.9_b=7.7_theta=63.5_cx=0_cy=0_cz=0.log
5.9,8.2,64.0,0,27,-38.753862981917344,-5.666480561019852,-6.855225464969407,2,Done,anthracene_A1=0_A2=27_a=5.9_b=8.2_theta=64.0_cx=0_cy=0_cz=0.log
5.9,7.6,63.5,0,15,-38.30048951646313,-5.688089495408349,-6.731077631411607,1,Done,anthracene_A1=0_A2=15_a=5.9_b=7.6_theta=63.5_cx=0_cy=0_cz=0.log
5.9,7.6,65.0,0,10,-40.42029861803167,-5.547026502434164,-7.331561403290834,1,Done,anthracene_A1=0_A2=10_a=5.9_b=7.6_theta=65.0_cx=0_cy=0_cz=0.log
5.8,8.1,63.5,0,25,-37.87291926331818,-5.758728296146728,-6.588865667756183,1,Done,anthracene_A1=0_A2=25_a=5.8_b=8.1_theta=63.5_cx=0_cy=0_cz=0.log
5.8,8.0,64.0,0,26,-36.928556873928756,-5.6746632914291695,-6.394807572767602,2,Done,anthracene_A1=0_A2=26_a=5.8_b=8.0_theta=64.0_cx=0_cy=0_cz=0.log
5.9,7.7,64.0,0,20,-36.833024750696495,-5.6662170068593705,-6.375147684244437,2,Done,anthracene_A1=0_A2=20_a=5.9_b=7.7_theta=64.0_cx=0_cy=0_cz=0.log
5.8,8.1,63.5,0,27,-37.40988465351985,-5.758858818095177,-6.473041754332371,2,Done,anthracene_A1=0_A2=27_a=5.8_b=8.1_theta=63.5_cx=0_cy=0_cz=0.log
5.9,7.6,64.5,0,15,-38.72076308424585,-5.620924590155481,-6.869728475983719,1,Done,anthracene_A1=0_A2=15_a=5.9_b=7.6_theta=64.5_cx=0_cy=0_cz=0.log
5.8,8.0,64.5,0,26,-37.12372754397802,-5.556218268931843,-6.5028227515285835,2,Done,anthracene_A1=0_A2=26_a=5.8_b=8.0_theta=64.5_cx=0_cy=0_cz=0.log
6.0,7.4,65.0,0,10,-40.445117893395945,-5.484606827725656,-7.368976059486156,1,Done,anthracene_A1=0_A2=10_a=6.0_b=7.4_theta=65.0_cx=0_cy=0_cz=0.log
5.8,8.1,64.0,0,25,-38.017439835937694,-5.674624385777861,-6.667047766095491,1,Done,anthracene_A1=0_A2=25_a=5.8_b=8.1_theta=64.0_cx=0_cy=0_cz=0.log
5.9,7.7,64.5,0,20,-37.13528878800571,-5.620634680381046,-6.473504856810905,2,Done,anthracene_A1=0_A2=20_a=5.9_b=7.7_theta=64.5_cx=0_cy=0_cz=0.log
5.8,8.1,64.0,0,27,-37.650085442001,-5.674716002191419,-6.5751633594045416,2,Done,anthracene_A1=0_A2=27_a=5.8_b=8.1_theta=64.0_cx=0_cy=0_cz=0.log
5.9,7.7,63.5,0,15,-38.85011046542786,-5.688089495408349,-6.868482868652791,1,Done,anthracene_A1=0_A2=15_a=5.9_b=7.7_theta=63.5_cx=0_cy=0_cz=0.log
5.8,8.1,63.5,0,26,-37.66572048095985,-5.7587935572955775,-6.537033341592177,2,Done,anthracene_A1=0_A2=26_a=5.8_b=8.1_theta=63.5_cx=0_cy=0_cz=0.log
5.9,7.8,63.5,0,20,-37.44078073604032,-5.687768210307696,-6.5163110788562335,2,Done,anthracene_A1=0_A2=20_a=5.9_b=7.8_theta=63.5_cx=0_cy=0_cz=0.log
6.0,7.5,65.0,0,10,-40.50296427565628,-5.484606827725656,-7.383437655051239,1,Done,anthracene_A1=0_A2=10_a=6.0_b=7.5_theta=65.0_cx=0_cy=0_cz=0.log
5.8,8.1,64.5,0,27,-37.78399607609026,-5.556237094220705,-6.667880471912213,2,Done,anthracene_A1=0_A2=27_a=5.8_b=8.1_theta=64.5_cx=0_cy=0_cz=0.log
5.8,8.1,64.5,0,25,-38.05881282524207,-5.55621450394392,-6.736595954338554,1,Done,anthracene_A1=0_A2=25_a=5.8_b=8.1_theta=64.5_cx=0_cy=0_cz=0.log
5.9,7.7,64.0,0,15,-39.0062901743222,-5.666520721744746,-6.918312182708178,1,Done,anthracene_A1=0_A2=15_a=5.9_b=7.7_theta=64.0_cx=0_cy=0_cz=0.log
5.8,8.1,64.0,0,26,-37.856774685671546,-5.6746632914291695,-6.6268620257033035,2,Done,anthracene_A1=0_A2=26_a=5.8_b=8.1_theta=64.0_cx=0_cy=0_cz=0.log
5.9,7.8,64.5,0,20,-37.9154167501256,-5.620634680381046,-6.6685368473408735,2,Done,anthracene_A1=0_A2=20_a=5.9_b=7.8_theta=64.5_cx=0_cy=0_cz=0.log
5.8,8.2,63.5,0,27,-38.23712857696228,-5.758858818095177,-6.679852735192982,2,Done,anthracene_A1=0_A2=27_a=5.8_b=8.2_theta=63.5_cx=0_cy=0_cz=0.log
6.0,7.6,64.0,0,10,-40.349470309214674,-5.499849045649171,-7.337443054479082,1,Done,anthracene_A1=0_A2=10_a=6.0_b=7.6_theta=64.0_cx=0_cy=0_cz=0.log
5.8,8.2,63.5,0,25,-38.419460392324254,-5.758728296146728,-6.725500950007699,1,Done,anthracene_A1=0_A2=25_a=5.8_b=8.2_theta=63.5_cx=0_cy=0_cz=0.log
5.9,7.7,64.5,0,15,-39.08359187631868,-5.620924590155481,-6.9604356740019275,1,Done,anthracene_A1=0_A2=15_a=5.9_b=7.7_theta=64.5_cx=0_cy=0_cz=0.log
5.8,8.1,64.5,0,26,-37.94309245166369,-5.556218268931843,-6.70766397845,2,Done,anthracene_A1=0_A2=26_a=5.8_b=8.1_theta=64.5_cx=0_cy=0_cz=0.log
5.9,7.9,63.5,0,20,-38.08137557492592,-5.687768210307696,-6.676459788577629,2,Done,anthracene_A1=0_A2=20_a=5.9_b=7.9_theta=63.5_cx=0_cy=0_cz=0.log
5.8,8.2,64.0,0,27,-38.37298700190149,-5.674716002191419,-6.755888749379665,2,Done,anthracene_A1=0_A2=27_a=5.8_b=8.2_theta=64.0_cx=0_cy=0_cz=0.log
6.0,7.6,64.5,0,10,-40.3690486215055,-5.501731575583109,-7.341396367584821,1,Done,anthracene_A1=0_A2=10_a=6.0_b=7.6_theta=64.5_cx=0_cy=0_cz=0.log
5.8,8.2,64.0,0,25,-38.46935747773387,-5.674624385777861,-6.780027176544538,1,Done,anthracene_A1=0_A2=25_a=5.8_b=8.2_theta=64.0_cx=0_cy=0_cz=0.log
6.0,7.5,63.5,0,15,-37.665047789923854,-5.482088002492674,-6.675217946234626,1,Done,anthracene_A1=0_A2=15_a=6.0_b=7.5_theta=63.5_cx=0_cy=0_cz=0.log
5.8,8.2,63.5,0,26,-38.34775859024376,-5.7587935572955775,-6.707542868913151,2,Done,anthracene_A1=0_A2=26_a=5.8_b=8.2_theta=63.5_cx=0_cy=0_cz=0.log
5.9,7.9,64.0,0,20,-38.263082391116775,-5.6662170068593705,-6.732662094349508,2,Done,anthracene_A1=0_A2=20_a=5.9_b=7.9_theta=64.0_cx=0_cy=0_cz=0.log
5.8,8.2,64.5,0,27,-38.405497040133916,-5.556237094220705,-6.823255712923127,2,Done,anthracene_A1=0_A2=27_a=5.8_b=8.2_theta=64.5_cx=0_cy=0_cz=0.log
6.0,7.6,65.0,0,10,-40.32586338347755,-5.484606827725656,-7.3391624320065585,1,Done,anthracene_A1=0_A2=10_a=6.0_b=7.6_theta=65.0_cx=0_cy=0_cz=0.log
5.8,8.2,64.5,0,25,-38.41923699947075,-5.55621450394392,-6.826701997895725,1,Done,anthracene_A1=0_A2=25_a=5.8_b=8.2_theta=64.5_cx=0_cy=0_cz=0.log
6.0,7.5,64.0,0,15,-38.025155698647715,-5.499756174045615,-6.756410837639122,1,Done,anthracene_A1=0_A2=15_a=6.0_b=7.5_theta=64.0_cx=0_cy=0_cz=0.log
5.8,8.2,64.0,0,26,-38.43935245950706,-5.6746632914291695,-6.772506469162183,2,Done,anthracene_A1=0_A2=26_a=5.8_b=8.2_theta=64.0_cx=0_cy=0_cz=0.log
5.9,7.9,64.5,0,20,-38.36685999436304,-5.620634680381046,-6.781397658400238,2,Done,anthracene_A1=0_A2=20_a=5.9_b=7.9_theta=64.5_cx=0_cy=0_cz=0.log
5.8,8.3,63.5,0,27,-38.73781378543936,-5.758858818095177,-6.805024037312252,2,Done,anthracene_A1=0_A2=27_a=5.8_b=8.3_theta=63.5_cx=0_cy=0_cz=0.log
5.8,7.6,63.5,0,10,-40.366603842005134,-5.758832462714054,-7.2122347291442575,1,Done,anthracene_A1=0_A2=10_a=5.8_b=7.6_theta=63.5_cx=0_cy=0_cz=0.log
5.9,8.0,63.5,0,25,-37.50664167618379,-5.6879652484785765,-6.532677794806659,1,Done,anthracene_A1=0_A2=25_a=5.9_b=8.0_theta=63.5_cx=0_cy=0_cz=0.log
6.0,7.5,64.5,0,15,-38.32076561939903,-5.501703965011983,-6.8293394223437645,1,Done,anthracene_A1=0_A2=15_a=6.0_b=7.5_theta=64.5_cx=0_cy=0_cz=0.log
5.8,8.2,64.5,0,26,-38.42928217933513,-5.556218268931843,-6.8292114103678605,2,Done,anthracene_A1=0_A2=26_a=5.8_b=8.2_theta=64.5_cx=0_cy=0_cz=0.log
6.0,7.7,63.5,0,20,-36.72283399524167,-5.481895984499714,-6.439760506560558,2,Done,anthracene_A1=0_A2=20_a=6.0_b=7.7_theta=63.5_cx=0_cy=0_cz=0.log
5.8,8.3,64.0,0,27,-38.78117221686989,-5.674716002191419,-6.857935053121762,2,Done,anthracene_A1=0_A2=27_a=5.8_b=8.3_theta=64.0_cx=0_cy=0_cz=0.log
5.8,7.7,63.5,0,10,-40.4298166895751,-5.758832462714054,-7.228037941036747,1,Done,anthracene_A1=0_A2=10_a=5.8_b=7.7_theta=63.5_cx=0_cy=0_cz=0.log
5.9,8.0,64.0,0,25,-37.80677217827178,-5.666331213666125,-6.618527437734882,1,Done,anthracene_A1=0_A2=25_a=5.9_b=8.0_theta=64.0_cx=0_cy=0_cz=0.log
6.0,7.6,63.5,0,15,-38.37346390937455,-5.482088002492674,-6.8523219760973015,1,Done,anthracene_A1=0_A2=15_a=6.0_b=7.6_theta=63.5_cx=0_cy=0_cz=0.log
